step,train_steps,train_time_ms,step_avg_ms
784,2330,48114.0,61.37
785,2330,48175.0,61.37
786,2330,48238.0,61.37
787,2330,48300.0,61.37
788,2330,48363.0,61.37
789,2330,48425.0,61.37
790,2330,48486.0,61.37
791,2330,48548.0,61.38
792,2330,48610.0,61.38
793,2330,48672.0,61.38
794,2330,48733.0,61.38
795,2330,48794.0,61.38
796,2330,48857.0,61.38
797,2330,48919.0,61.38
798,2330,48982.0,61.38
799,2330,49044.0,61.38
800,2330,49106.0,61.38
801,2330,49168.0,61.38
802,2330,49230.0,61.38
803,2330,49292.0,61.38
804,2330,49355.0,61.39
805,2330,49416.0,61.39
806,2330,49479.0,61.39
807,2330,49541.0,61.39
808,2330,49603.0,61.39
809,2330,49665.0,61.39
810,2330,49727.0,61.39
811,2330,49789.0,61.39
812,2330,49851.0,61.39
813,2330,49912.0,61.39
814,2330,49975.0,61.39
815,2330,50037.0,61.39
816,2330,50100.0,61.4
817,2330,50163.0,61.4
818,2330,50226.0,61.4
819,2330,50287.0,61.4
820,2330,50350.0,61.4
821,2330,50411.0,61.4
822,2330,50473.0,61.4
823,2330,50535.0,61.4
824,2330,50597.0,61.4
825,2330,50659.0,61.4
826,2330,50722.0,61.41
827,2330,50783.0,61.41
828,2330,50845.0,61.41
829,2330,50906.0,61.41
830,2330,50970.0,61.41
831,2330,51032.0,61.41
832,2330,51094.0,61.41
833,2330,51156.0,61.41
834,2330,51219.0,61.41
835,2330,51281.0,61.41
836,2330,51343.0,61.42
837,2330,51404.0,61.41
838,2330,51466.0,61.42
839,2330,51528.0,61.42
840,2330,51590.0,61.42
841,2330,51652.0,61.42
842,2330,51714.0,61.42
843,2330,51775.0,61.42
844,2330,51839.0,61.42
845,2330,51900.0,61.42
846,2330,51962.0,61.42
847,2330,52024.0,61.42
848,2330,52088.0,61.42
849,2330,52150.0,61.43
850,2330,52212.0,61.43
851,2330,52274.0,61.43
852,2330,52336.0,61.43
853,2330,52398.0,61.43
854,2330,52461.0,61.43
855,2330,52523.0,61.43
856,2330,52585.0,61.43
857,2330,52646.0,61.43
858,2330,52709.0,61.43
859,2330,52770.0,61.43
860,2330,52833.0,61.43
861,2330,52895.0,61.43
862,2330,52958.0,61.44
863,2330,53019.0,61.44
864,2330,53082.0,61.44
865,2330,53143.0,61.44
866,2330,53206.0,61.44
867,2330,53268.0,61.44
868,2330,53330.0,61.44
869,2330,53392.0,61.44
870,2330,53454.0,61.44
871,2330,53516.0,61.44
872,2330,53579.0,61.44
873,2330,53641.0,61.44
874,2330,53703.0,61.45
875,2330,53764.0,61.44
876,2330,53827.0,61.45
877,2330,53889.0,61.45
878,2330,53952.0,61.45
879,2330,54014.0,61.45
880,2330,54076.0,61.45
881,2330,54138.0,61.45
882,2330,54200.0,61.45
883,2330,54262.0,61.45
884,2330,54324.0,61.45
885,2330,54386.0,61.45
886,2330,54448.0,61.45
887,2330,54510.0,61.45
888,2330,54573.0,61.46
889,2330,54634.0,61.46
890,2330,54697.0,61.46
891,2330,54758.0,61.46
892,2330,54822.0,61.46
893,2330,54883.0,61.46
