control,mode,seed,observer,mg_all,mg_first,mg_second,rough_all,acorr_all,prd_all,spec_all,traj_PR,n_windows
freq_double,qp,2,fn_fro,5.0029777747127255,5.004391736906195,5.000151434818907,1.2458388256589052,1.0,2.545389519782194,1.3791198375200069,3.9974326684708075,8
freq_double,qp,2,g_fro,6.203114832530153,6.234978182696782,6.203114832530153,1.4809987504090971,1.0,9.1549291519318,7.601500998284467,3.9974326684708075,8
freq_double,qp,2,g_proj,5.985440512563587,5.983783477265331,5.985440512563587,0.9625325960577047,2.0,4.540182114627477,3.369136481531478,3.9974326684708075,8
freq_double,qp,2,c_proj1,4.579564709369761,4.5774791086171795,4.5810770921580755,1.292343253875899,1.0,4.607132431877529,2.828754906034999,3.9974326684708075,8
freq_double,qp,2,fn_proj1,5.08021329604469,5.083255333728353,5.08021329604469,1.074086826213261,2.0,3.7760747373680283,2.573127561058927,3.9974326684708075,8
freq_double,qp,2,margin,5.833601573391721,5.833601573391721,5.833627668813653,1.2478086166226896,1.0,3.7351129209101313,2.0739988706876913,3.9974326684708075,8
freq_double,qp,3,loss_step,5.055429977263822,5.055429977263822,5.055014113618584,1.297920350118292,1.0,4.436255108822815,2.7133789478135997,3.9992883324644075,8
freq_double,qp,3,loss_full,5.9803985889373825,5.990144696657823,5.9803985889373825,1.6018269751306466,1.0,4.191960884801374,5.99860378979535,3.9992883324644075,8
freq_double,qp,3,loss_probe,3.8876126372731985,3.88517134161354,3.890047781065821,1.2425931429118124,1.0,2.2872047978100847,1.277561940701226,3.9992883324644075,8
freq_double,qp,3,w_fro,5.33114068635244,5.331093306561787,5.331794178809577,1.0528523814639774,2.0,3.5777248543495785,2.4950959525645073,3.9992883324644075,8
freq_double,qp,3,c_norm,5.331134984799117,5.331085042868521,5.331808524142218,1.0528527949620181,2.0,3.5776402645252414,2.495026181179254,3.9992883324644075,8
freq_double,qp,3,fn_fro,5.154778333580637,5.154778333580637,5.152359845765172,1.188806913284206,1.0,6.524615646282411,3.980890688696796,3.9992883324644075,8
freq_double,qp,3,g_fro,4.952903901933334,4.952470242354369,4.952903901933334,1.5800587032495832,1.0,4.617701913887148,7.006972348402235,3.9992883324644075,8
freq_double,qp,3,g_proj,5.731473541480634,5.727547386003039,5.746374527445627,1.070162948427928,2.0,5.098369160425388,3.248846851634058,3.9992883324644075,8
freq_double,qp,3,c_proj1,5.590830381799773,5.589705081185107,5.593456425327336,1.1764391728542902,1.0,4.954705005656217,3.3125071250460296,3.9992883324644075,8
freq_double,qp,3,fn_proj1,4.323641496902873,4.316825299977344,4.324084688542946,0.9055780878782738,2.0,3.274752636768569,2.480007922430326,3.9992883324644075,8
freq_double,qp,3,margin,3.825936212531494,3.823452597042966,3.825936212531494,0.9916094094405428,2.0,2.704794927757363,1.9168228840369022,3.9992883324644075,8
freq_double,qp,3,acc_probe,,,,,,,,3.9992883324644075,0
freq_double,qp,4,loss_step,4.539152794931342,4.539152794931342,4.546565421608619,1.073267679332102,2.0,3.5727047748475256,2.4019389948085195,3.9983968101632645,8
freq_double,qp,4,loss_full,7.004805636816654,7.0387393820885045,7.004805636816654,1.5802927447172008,1.0,8.456107884735921,9.122016826675381,3.9983968101632645,8
freq_double,qp,4,loss_probe,3.8250697692906166,3.8262765754196293,3.8250697692906166,1.0691269834636574,2.0,3.4641544768884422,2.420570685008415,3.9983968101632645,8
freq_double,qp,4,w_fro,5.430742033161705,5.430742033161705,5.42955713410457,1.2441635501353088,1.0,5.595590510822806,3.42773561373765,3.9983968101632645,8
freq_double,qp,4,c_norm,5.430741711903292,5.430741711903292,5.429582950862379,1.2441712693508769,1.0,5.595578349987962,3.4276550583799885,3.9983968101632645,8
freq_double,qp,4,fn_fro,4.805369546389372,4.798464615305093,4.808897449116971,1.1595112953099276,1.0,3.900690320377785,2.242026410134149,3.9983968101632645,8
freq_double,qp,4,g_fro,6.201208241147903,6.216878143778574,6.201208241147903,1.585477680068044,1.0,9.244699588532715,11.585976069067314,3.9983968101632645,8
freq_double,qp,4,g_proj,4.692859826420862,4.692715037335125,4.692859826420862,1.116850575530865,2.0,6.141486645792652,4.19644673166818,3.9983968101632645,8
freq_double,qp,4,c_proj1,3.525779808923901,3.5264918211821,3.524900715354729,1.2514763782513234,1.0,2.6848851990376335,1.4867259136320339,3.9983968101632645,8
freq_double,qp,4,fn_proj1,6.405931810618233,6.405013741024137,6.409002970589617,1.205145230516503,1.0,3.967527342631861,2.244673907829184,3.9983968101632645,8
freq_double,qp,4,margin,5.53048355073158,5.529555697448332,5.53048355073158,1.1131137747126003,2.0,4.334113018440926,3.056205363221227,3.9983968101632645,8
freq_double,qp,4,acc_probe,,,,,,,,3.9983968101632645,0
baseline,noise,0,loss_step,14.34257471771869,14.211610992688023,14.41169245589486,0.7397411007723902,4.0,16.97897527539168,632.2842844978211,3.997905483133053,8
baseline,noise,0,loss_full,14.3423548749541,14.211374857537763,14.410926090435776,0.739860574944846,4.0,16.978635206081535,632.1599447543643,3.997905483133053,8
baseline,noise,0,loss_probe,14.98366866324807,14.837045690410354,15.026857102040609,0.5416612078073557,7.0,11.784403668904837,311.18033011287093,3.997905483133053,8
baseline,noise,0,w_fro,15.28706150348141,15.145283889282148,15.424865044542862,0.551130271478228,6.0,12.064300807641857,343.5875092546952,3.997905483133053,8
baseline,noise,0,c_norm,15.286676254888032,15.146186787698316,15.424724629176463,0.5511403909190153,6.0,12.064703716115034,343.62531935573065,3.997905483133053,8
baseline,noise,0,fn_fro,15.222718818417906,15.203441534327489,15.477095425433992,0.5545666616965669,6.5,12.035896769933707,356.5169136547588,3.997905483133053,8
baseline,noise,0,g_fro,15.683982700711297,15.6462301199061,15.696361443645591,0.7629786455298855,3.0,17.458843971735483,676.4320840930537,3.997905483133053,8
baseline,noise,0,g_proj,15.014794466976214,15.000990750549803,15.014794466976214,0.5508842310763736,6.5,11.766977145780679,335.7540302567121,3.997905483133053,8
baseline,noise,0,c_proj1,14.929409722286028,14.859707469481652,15.23926993198398,0.5505523054737229,7.0,11.660627707668835,331.80699405490327,3.997905483133053,8
baseline,noise,0,fn_proj1,15.284033578299491,15.368813870045514,15.131880717370546,0.5563224953699605,7.0,11.417601209839022,308.40007679787436,3.997905483133053,8
baseline,noise,0,margin,15.263205795744298,15.223201331948758,15.39175855461189,0.5549477617024327,6.5,11.878862802031039,327.92303762105666,3.997905483133053,8
baseline,noise,0,acc_probe,15.20191899360343,15.062057584435882,15.365505995138541,1.0139729737178085,2.0,18.724593541678185,1043.9576949612444,3.997905483133053,8
baseline,noise,1,loss_step,14.57472592883758,14.509400131777769,14.583433937107381,0.7439862885010331,4.0,17.403616994096616,643.9795784842931,3.9922186941461315,8
baseline,noise,1,loss_full,14.575286651371002,14.5098858175541,14.582828589269745,0.7437407785882008,4.0,17.403211426037593,644.3306072330429,3.9922186941461315,8
baseline,noise,1,loss_probe,14.949699110995066,14.841595035756951,15.07809944455032,0.5391042358237934,7.0,11.606888272201651,319.5461591114905,3.9922186941461315,8
baseline,noise,1,w_fro,14.934875592501461,14.602236238476072,15.10521140462911,0.5366522480813827,7.0,11.343269767222179,297.4250716106782,3.9922186941461315,8
baseline,noise,1,c_norm,14.935232382832254,14.602837618332723,15.105946812013409,0.5366337125547715,7.0,11.343428095554515,297.4192257527808,3.9922186941461315,8
baseline,noise,1,fn_fro,14.988651707481916,14.800068572181114,15.031719221332722,0.5434266888891528,7.0,11.641207775028292,311.62076514673356,3.9922186941461315,8
baseline,noise,1,g_fro,15.89415328667554,15.903844357817658,15.83923024806013,0.7648262852131291,3.5,17.53506403983548,661.6354470395515,3.9922186941461315,8
baseline,noise,1,g_proj,15.265449057767263,15.308855075139782,15.104091193921601,0.5490146128925202,7.0,11.680436369733567,321.329927172187,3.9922186941461315,8
baseline,noise,1,c_proj1,15.229256691318806,15.357279003928092,15.067850243964077,0.5455251497994391,7.0,11.367060577966175,314.5126895466917,3.9922186941461315,8
baseline,noise,1,fn_proj1,15.10679210664015,15.02187847418944,15.178053177101024,0.5410236543314493,7.0,11.57542639385504,297.8967805651992,3.9922186941461315,8
baseline,noise,1,margin,15.097322892627153,15.097322892627153,15.101709986739259,0.5475402894480543,7.0,11.78091094189688,336.5885408183484,3.9922186941461315,8
baseline,noise,1,acc_probe,,,,,,,,3.9922186941461315,0
baseline,noise,2,loss_step,14.404380364080982,14.549355465057864,14.19889879102362,0.7462153964736002,3.0,17.58353993635494,642.1031164188485,3.9887156048128505,8
baseline,noise,2,loss_full,14.404112450603847,14.548708417415071,14.19984632242669,0.7462205675018654,3.0,17.584040876818808,642.1225876442946,3.9887156048128505,8
baseline,noise,2,loss_probe,15.037285425356895,15.046304711700863,15.037285425356895,0.5360522410791375,7.0,11.299025914608071,312.82651321854496,3.9887156048128505,8
baseline,noise,2,w_fro,15.219624316794047,15.370688138057037,15.145105133408684,0.548199545762009,6.0,12.035260086936916,325.47964262589414,3.9887156048128505,8
baseline,noise,2,c_norm,15.218864435164855,15.370268316009021,15.143525514431296,0.5481723227269693,6.0,12.035610874680803,325.41493609086945,3.9887156048128505,8
baseline,noise,2,fn_fro,15.183742626506874,15.24854539592684,15.151029059564454,0.5428778114899044,7.0,11.830446610587583,335.9241760973339,3.9887156048128505,8
baseline,noise,2,g_fro,15.787151116592543,15.856052627532183,15.722886703336425,0.7645467281585794,3.0,17.70603413231008,670.1799304331946,3.9887156048128505,8
baseline,noise,2,g_proj,15.185761229529309,15.258843517462925,15.158821289166596,0.5510083920188806,6.0,11.783376479713475,311.3065787417959,3.9887156048128505,8
baseline,noise,2,c_proj1,15.101550577470164,15.022924480954757,15.221849899115963,0.53464829664827,7.0,11.197925444064076,309.5306571232977,3.9887156048128505,8
baseline,noise,2,fn_proj1,15.316321171319565,15.3878073560817,15.267289768989684,0.5402769652623922,7.0,11.484883097429728,319.37183174237396,3.9887156048128505,8
baseline,noise,2,margin,14.900992747105317,14.868633703064347,14.967278126138183,0.5302182026920699,7.0,11.422975732042167,325.78237240958987,3.9887156048128505,8
baseline,noise,2,acc_probe,13.281636503620845,13.11251368957555,13.343139942215965,0.7219255763276715,5.0,13.28956272059825,399.46299142092516,3.9887156048128505,8
baseline,noise,3,loss_step,14.440121340169599,14.440121340169599,14.415546367643643,0.754541768844373,3.0,17.574627521662492,664.2345775136621,3.993951873253181,8
baseline,noise,3,loss_full,14.441953326743826,14.441953326743826,14.415703549937248,0.7546076768589836,3.0,17.575055846988676,664.390673308123,3.993951873253181,8
baseline,noise,3,loss_probe,15.1024692689133,15.124218593124002,15.05709689776489,0.5451833347522267,7.0,11.532195826717718,305.82292019107047,3.993951873253181,8
baseline,noise,3,w_fro,15.150568699260337,15.15670215274357,15.150568699260337,0.5471092302954237,7.0,11.889730429930784,329.85640630080457,3.993951873253181,8
baseline,noise,3,c_norm,15.152525526974307,15.154029562247398,15.152525526974307,0.5471863865334814,7.0,11.891005713317957,329.9011982536165,3.993951873253181,8
baseline,noise,3,fn_fro,15.153159814625248,15.07311238523932,15.193614422732074,0.5428332843060596,7.0,11.837213519555725,327.6089277324653,3.993951873253181,8
baseline,noise,3,g_fro,15.62509087143373,15.692897576121712,15.601078407132047,0.7670751350444953,3.0,17.714350943813532,676.1208623807712,3.993951873253181,8
baseline,noise,3,g_proj,14.9066665105785,14.824513198185166,15.2257282834173,0.536001615235314,7.0,11.633569365926448,318.68153069398,3.993951873253181,8
baseline,noise,3,c_proj1,14.94814025535435,14.937365224254442,14.965530386199251,0.5376432270073435,7.0,11.74298138534255,318.64215064515224,3.993951873253181,8
baseline,noise,3,fn_proj1,15.132573065606522,15.027979527603406,15.153958317330229,0.5384387697453286,7.0,11.243818996880295,312.21909737469923,3.993951873253181,8
baseline,noise,3,margin,14.927966169656822,14.80101572581906,15.114239587913843,0.5433667951287267,7.0,11.73411654173496,324.3704574369059,3.993951873253181,8
baseline,noise,3,acc_probe,15.00048760100495,15.349056080154565,14.840923144146775,0.8193588308490437,4.0,15.297107721922947,571.9925092510772,3.993951873253181,8
baseline,noise,4,loss_step,14.532028431392117,14.252613181539637,14.860852236248995,0.7589806262806186,3.0,17.558735118401977,639.8613041373856,3.996423147239979,8
baseline,noise,4,loss_full,14.53173230197962,14.252055256088973,14.860294343588642,0.7589805265305389,3.0,17.559538078542126,639.9190162165573,3.996423147239979,8
baseline,noise,4,loss_probe,15.223333641975165,15.140755414802427,15.299288329971814,0.5558700639631436,6.0,12.224461092875654,337.26885747217045,3.996423147239979,8
baseline,noise,4,w_fro,15.112902828636713,15.06609257529363,15.114217839636858,0.5455121275167458,7.0,11.449066746988503,317.30477248369175,3.996423147239979,8
baseline,noise,4,c_norm,15.115565558458293,15.066347177232338,15.118150162867838,0.5455141306514502,7.0,11.44939583889595,317.35149801785207,3.996423147239979,8
baseline,noise,4,fn_fro,15.194256041794034,15.148170108615211,15.226477670356967,0.544177523770274,7.0,11.462036075744127,324.9323147921169,3.996423147239979,8
baseline,noise,4,g_fro,15.864271838511286,15.807416559538051,15.917095721222914,0.7744884595825776,3.0,17.802963870263305,658.6659395979354,3.996423147239979,8
baseline,noise,4,g_proj,15.125109080512484,15.076552417629584,15.160200737914993,0.547633734033331,7.0,11.93059235372897,325.4455468878689,3.996423147239979,8
baseline,noise,4,c_proj1,15.28623846451313,15.322404039687704,15.228236490705143,0.5515759804392115,6.0,12.0000701054817,333.0530927341712,3.996423147239979,8
baseline,noise,4,fn_proj1,15.235716839259304,15.341453269803715,15.151117779992493,0.5532701860853206,6.5,11.970120829985172,323.8090001319107,3.996423147239979,8
baseline,noise,4,margin,15.23280740053636,15.127030453633305,15.398647097690557,0.5452421511443564,7.0,11.675017733430764,339.09634461710834,3.996423147239979,8
baseline,noise,4,acc_probe,14.215886428939775,14.13370161838926,14.641781340832255,0.8550843388149256,4.0,15.927318475561849,598.3736596252269,3.996423147239979,8
obs_scale,noise,0,loss_step,14.686303421195861,14.590678245851645,14.895599156619728,0.7413053180031864,4.0,17.121362969887905,636.55337773467,3.997905483133053,8
obs_scale,noise,0,loss_full,14.686550360885395,14.591703953697728,14.896611908002768,0.7413096294707888,4.0,17.120984132279872,636.2476520185648,3.997905483133053,8
obs_scale,noise,0,loss_probe,15.432984402076872,15.306158688043272,15.555801668874917,0.5440184023952497,7.0,11.726256145261164,304.1667841337138,3.997905483133053,8
obs_scale,noise,0,w_fro,15.86597482633925,15.760707666212788,16.002708202608318,0.550861087492143,6.5,12.153554624306981,342.1852723360398,3.997905483133053,8
obs_scale,noise,0,c_norm,15.866256847825193,15.760325872779497,16.00225214236722,0.5508700106933964,6.5,12.15391763362532,342.2105344659708,3.997905483133053,8
obs_scale,noise,0,fn_fro,15.892313449479612,15.82995886003306,16.193820523293287,0.5541256406650061,6.5,12.152378915888784,347.8612074669146,3.997905483133053,8
obs_scale,noise,0,g_fro,16.325401739387527,16.30943599468997,16.34049621499075,0.7618561677964035,3.0,17.380681982887587,680.9553343379745,3.997905483133053,8
obs_scale,noise,0,g_proj,15.506498092849963,15.440395662024143,15.621374808197746,0.5536477134977508,7.0,11.708302012132464,335.0187145785579,3.997905483133053,8
obs_scale,noise,0,c_proj1,15.520477917278118,15.413112439653514,15.722245849657643,0.5532097320304721,7.0,11.57549082731503,326.2039383603221,3.997905483133053,8
obs_scale,noise,0,fn_proj1,15.759111089496642,15.7462747376901,15.790841566466856,0.5569328314206708,7.0,11.331958964114017,314.2774779396069,3.997905483133053,8
obs_scale,noise,0,margin,15.97586270731313,15.875700547638093,16.099076044673275,0.557391549582838,6.0,11.982637722526274,338.6527683740335,3.997905483133053,8
obs_scale,noise,0,acc_probe,15.833808012983601,15.733918883678168,16.03369466718521,1.0110337915475305,2.0,18.76925571618385,1038.5474176902223,3.997905483133053,8
obs_scale,noise,1,loss_step,15.069444863330578,15.09977029956676,14.980595296885971,0.7454845540057227,4.0,17.387703843589904,649.8623177472593,3.9922186941461315,8
obs_scale,noise,1,loss_full,15.068353950246307,15.099628952282824,14.98026529731126,0.7454680602587758,4.0,17.38777329501668,650.3013777560589,3.9922186941461315,8
obs_scale,noise,1,loss_probe,15.460818396461908,15.401819346477009,15.481592624835692,0.5407791531200274,7.0,11.596819331014094,319.80285718911057,3.9922186941461315,8
obs_scale,noise,1,w_fro,15.39033680614713,15.106167852750339,15.681055031699545,0.5369019957387829,7.0,11.490621471354384,306.2596435263153,3.9922186941461315,8
obs_scale,noise,1,c_norm,15.390976236420933,15.104534447261123,15.679978272113402,0.536851668272443,7.0,11.490220457756024,306.2624055485242,3.9922186941461315,8
obs_scale,noise,1,fn_fro,15.50952602468029,15.356684842487164,15.684148750743457,0.5404665239749762,7.0,11.53622403991039,316.5674726461693,3.9922186941461315,8
obs_scale,noise,1,g_fro,16.632667448765957,16.691416822041475,16.53248415381322,0.7665714308296782,3.0,17.50675006781102,669.1728245565544,3.9922186941461315,8
obs_scale,noise,1,g_proj,15.745650354585486,16.021316548264366,15.569896721167217,0.5463919732078601,7.0,11.681873537121518,332.7096280318475,3.9922186941461315,8
obs_scale,noise,1,c_proj1,15.735084738763089,15.784926851701432,15.5497578795272,0.5451461266001705,7.0,11.40378910486228,310.4398183318999,3.9922186941461315,8
obs_scale,noise,1,fn_proj1,15.67989923167598,15.603305460321387,15.705575173332207,0.5446231966485218,7.0,11.574851708972389,304.17898798199155,3.9922186941461315,8
obs_scale,noise,1,margin,15.60699489086063,15.60699489086063,15.610804734009257,0.548410780885037,7.0,11.903216655944451,337.3709542783374,3.9922186941461315,8
obs_scale,noise,1,acc_probe,2.9097541931635935,2.81599438035665,2.9907813394671017,0.9449203835341542,3.0,17.56788724486019,829.8856740167494,3.9922186941461315,8
obs_scale,noise,2,loss_step,15.039824655703498,15.159867739624291,14.675504462461067,0.7459296937614157,3.0,17.572648292854346,645.7925859398699,3.9887156048128505,8
obs_scale,noise,2,loss_full,15.039513105483017,15.159486825216762,14.675856173309331,0.7459125723885698,3.0,17.573178268560078,645.827748382756,3.9887156048128505,8
obs_scale,noise,2,loss_probe,15.58634889541704,15.610260026320573,15.5368453926548,0.5381115192417449,7.0,11.259697904949448,313.7210804662988,3.9887156048128505,8
obs_scale,noise,2,w_fro,15.790719111279259,15.97245534086398,15.736925362029435,0.5497256683662861,6.0,12.059916737893456,329.0821642256835,3.9887156048128505,8
obs_scale,noise,2,c_norm,15.789156255964187,15.970759764411856,15.736308973972399,0.549670479070903,6.0,12.060419020356994,329.0439383143849,3.9887156048128505,8
obs_scale,noise,2,fn_fro,15.717474833631123,15.737882599185498,15.712103991767794,0.5459023226307219,6.0,11.94422094839921,338.3002457113198,3.9887156048128505,8
obs_scale,noise,2,g_fro,16.565379667628704,16.565379667628704,16.49747571852334,0.763880591612767,3.0,17.62768940340598,663.5526465017088,3.9887156048128505,8
obs_scale,noise,2,g_proj,15.791027298447375,15.81115546715587,15.786738912859922,0.5545051513234371,6.5,11.81088258645432,320.01478351154503,3.9887156048128505,8
obs_scale,noise,2,c_proj1,15.647443027117912,15.647443027117912,15.68045636618236,0.535921265050327,7.0,11.215127745851873,304.38543109724367,3.9887156048128505,8
obs_scale,noise,2,fn_proj1,15.86696402953195,15.995048186710925,15.796990824466828,0.5361919094091978,7.0,11.516076031593203,321.3376234914774,3.9887156048128505,8
obs_scale,noise,2,margin,15.51217350797169,15.582746675091514,15.4141563463841,0.5308473734330993,7.0,11.367581072061242,326.36891418509464,3.9887156048128505,8
obs_scale,noise,2,acc_probe,14.047657029874912,13.922049011668605,14.118902378554633,0.7239061825784185,5.0,13.17697389180642,399.95918047501954,3.9887156048128505,8
obs_scale,noise,3,loss_step,14.936531094242035,15.044631960789026,14.808418146821722,0.7542915988279872,3.0,17.581121000817383,659.14904879708,3.993951873253181,8
obs_scale,noise,3,loss_full,14.93558191544852,15.043943961842757,14.808769643923311,0.7542972217263626,3.0,17.58146679169922,659.2073228875031,3.993951873253181,8
obs_scale,noise,3,loss_probe,15.61989102400214,15.687690364672697,15.618916827191814,0.5453420813214415,7.0,11.497769779651614,309.4569494502306,3.993951873253181,8
obs_scale,noise,3,w_fro,15.771129023989833,15.771129023989833,15.8236737193149,0.5460536350505287,7.0,11.879881326577868,338.46086931824306,3.993951873253181,8
obs_scale,noise,3,c_norm,15.77249086755578,15.77249086755578,15.824719709035584,0.546132261701133,7.0,11.881060554274537,338.5593345572749,3.993951873253181,8
obs_scale,noise,3,fn_fro,15.758990206098929,15.744656379279196,15.768367634567609,0.5434723128093,7.0,11.788892047134748,330.8321806420085,3.993951873253181,8
obs_scale,noise,3,g_fro,16.403737296046145,16.57092282199969,16.25795272129728,0.764542709454652,3.0,17.714709359853313,664.4095572403003,3.993951873253181,8
obs_scale,noise,3,g_proj,15.652604982523705,15.626191834937831,15.79056015986195,0.5360747418650025,7.0,11.600509680959986,327.48218708322133,3.993951873253181,8
obs_scale,noise,3,c_proj1,15.378571355683722,15.70469395263331,15.276813872772532,0.5369584413023378,7.0,11.612131498691475,328.36447719851003,3.993951873253181,8
obs_scale,noise,3,fn_proj1,15.657946465601217,15.56535679071864,15.697013485748773,0.5384270179157258,7.0,11.158310485937697,316.3006909537238,3.993951873253181,8
obs_scale,noise,3,margin,15.501807863462105,15.501807863462105,15.546885526061697,0.5398783511174374,7.0,11.664815629960735,323.3521357089161,3.993951873253181,8
obs_scale,noise,3,acc_probe,15.606173359640598,15.903642541487468,15.327907223450802,0.8198389901647797,4.0,15.236459269036846,578.1919124588644,3.993951873253181,8
obs_scale,noise,4,loss_step,15.028972876397741,14.721537505758043,15.293220480824512,0.7624919030618282,3.0,17.557125057237634,642.7630626212683,3.996423147239979,8
obs_scale,noise,4,loss_full,15.028763677733025,14.720696189807523,15.293830351474686,0.7624917990877307,3.0,17.557919764939683,642.6611400068235,3.996423147239979,8
obs_scale,noise,4,loss_probe,15.814759868199122,15.671758756495105,15.912202990259228,0.5560153236724727,6.0,12.223433517342695,337.2118452205805,3.996423147239979,8
obs_scale,noise,4,w_fro,15.659723992369857,15.5472977903021,15.716075355563966,0.5472579370371784,7.0,11.550905331541564,323.51619492643636,3.996423147239979,8
obs_scale,noise,4,c_norm,15.658928797237976,15.547645692425121,15.717270184629227,0.5472442315813502,7.0,11.55060315692312,323.5376411896326,3.996423147239979,8
obs_scale,noise,4,fn_fro,15.768803733184086,15.68463975159846,15.852398119298531,0.5480217462366199,7.0,11.578615049011953,330.1579543227053,3.996423147239979,8
obs_scale,noise,4,g_fro,16.612739982865214,16.61206281313798,16.686347948857417,0.7774651493942322,3.0,17.840214833195603,659.8356112684928,3.996423147239979,8
obs_scale,noise,4,g_proj,15.697888310796824,15.75375909483744,15.681568687424626,0.5493745612804057,6.0,12.170332423153901,325.19906195273666,3.996423147239979,8
obs_scale,noise,4,c_proj1,15.808291872196518,15.895741357966642,15.773128044874376,0.551304263866359,6.5,11.86418445474845,336.8944586172778,3.996423147239979,8
obs_scale,noise,4,fn_proj1,15.860968980326675,15.871964082050974,15.84982567930464,0.5547534738088299,6.0,12.25265726845533,321.240829009892,3.996423147239979,8
obs_scale,noise,4,margin,15.74392847170022,15.585838037336178,15.878655423280119,0.5480233094435507,7.0,11.811652102556593,337.4691607360057,3.996423147239979,8
obs_scale,noise,4,acc_probe,15.341026389341474,15.2197875805906,15.387540972570516,0.8623334405320011,4.0,16.022653610384562,604.7536910517849,3.996423147239979,8
lr_step,noise,0,loss_step,13.843086037276718,14.05244413869324,13.747709823538965,0.605629033806712,7.0,11.384367197185382,319.54342158682107,3.9966633707750616,8
lr_step,noise,0,loss_full,13.84330464943207,14.05201654421737,13.748573811265992,0.6055126167165383,7.0,11.385368869774751,319.6873130292282,3.9966633707750616,8
lr_step,noise,0,loss_probe,14.525749300799546,14.951373073192677,13.662084803683303,0.4559152080969074,9.5,8.463355537151807,202.2524446955686,3.9966633707750616,8
lr_step,noise,0,w_fro,14.485658842107163,15.255320586062933,14.20786641647388,0.46329110399593315,9.5,8.88910344299147,222.38405087037228,3.9966633707750616,8
lr_step,noise,0,c_norm,14.486028225051026,15.256055638883032,14.207227421491815,0.463284673601051,9.5,8.88965428281113,222.42367419920134,3.9966633707750616,8
lr_step,noise,0,fn_fro,14.843321540176351,15.450393851216585,14.372500983062924,0.4677997359159178,9.5,8.903496550272646,245.0911104207824,3.9966633707750616,8
lr_step,noise,0,g_fro,15.12680703457707,15.473748523187666,14.859421851114702,0.6019473579121191,6.5,11.471309374089348,333.7054362711779,3.9966633707750616,8
lr_step,noise,0,g_proj,14.499450191291206,15.111634294569006,13.935727772613632,0.4614203544560882,10.5,7.970365907461661,202.1133597192948,3.9966633707750616,8
lr_step,noise,0,c_proj1,14.102109298269859,14.615886561569841,13.92617788155551,0.4560734231052209,10.0,8.303247781813688,234.6337837150936,3.9966633707750616,8
lr_step,noise,0,fn_proj1,14.742072874657076,15.451773340314695,13.82798935776972,0.4578581012993018,11.5,7.53701666408857,184.54009270249247,3.9966633707750616,8
lr_step,noise,0,margin,14.855826575045842,15.33871442987481,14.1536390467707,0.46520832740758233,10.0,8.712370226067584,213.61975125925306,3.9966633707750616,8
lr_step,noise,0,acc_probe,9.687986879554987,14.050468606899939,7.010448734565207,0.8556800518247619,4.5,14.630237981513439,531.7440570695343,3.9966633707750616,8
lr_step,noise,1,loss_step,14.165788085576182,14.269973194939555,14.067685357164503,0.597868330006473,6.5,11.738621832115495,323.4176460942599,3.990784934261539,8
lr_step,noise,1,loss_full,14.167214706320602,14.271771739165896,14.06714431982738,0.597428384224648,6.5,11.73750294847985,323.4562609621463,3.990784934261539,8
lr_step,noise,1,loss_probe,14.469127899778986,14.904864324887596,13.897185784093569,0.4488644566175778,9.0,8.838861446128494,223.48504189459663,3.990784934261539,8
lr_step,noise,1,w_fro,14.363157431575543,14.981999440451855,13.95905852472446,0.4510959570309394,9.5,8.781260529128371,218.6335548662096,3.990784934261539,8
lr_step,noise,1,c_norm,14.363552301923878,14.983765349429483,13.960756489689246,0.4510771908959601,9.5,8.781547496907056,218.6693335915703,3.990784934261539,8
lr_step,noise,1,fn_fro,14.532555583512504,15.061625682689316,13.685930983582441,0.45272965139098265,10.0,8.677694333785581,224.1439916871657,3.990784934261539,8
lr_step,noise,1,g_fro,15.279523736775756,15.55977343217743,14.929355249901262,0.59497345747256,6.0,11.854551613400865,336.026270054028,3.990784934261539,8
lr_step,noise,1,g_proj,14.790800810047944,15.651453899803208,13.753707553129882,0.45263201610638304,10.5,8.396791526309508,220.29593634310413,3.990784934261539,8
lr_step,noise,1,c_proj1,14.768637249538916,15.333969241052166,13.788831204386469,0.4478972021637703,10.5,7.836627712170836,186.55030445221053,3.990784934261539,8
lr_step,noise,1,fn_proj1,14.59339472165492,15.108634394826506,13.93327001837117,0.4439181737627229,10.0,8.4022322702804,200.6242746071567,3.990784934261539,8
lr_step,noise,1,margin,14.704784052553993,15.51532607166897,13.936934954993154,0.4524062604742054,10.0,8.58741921918195,213.2928061055333,3.990784934261539,8
lr_step,noise,1,acc_probe,,,,,,,,3.990784934261539,0
lr_step,noise,2,loss_step,14.181363732085856,14.519507529986612,13.887154790177274,0.6035353823969528,6.0,11.578035403854061,298.0231295930905,3.9853123883405646,8
lr_step,noise,2,loss_full,14.18156267385012,14.522069728758137,13.887571073025052,0.6035567571128589,6.0,11.578150052916218,298.0509130736467,3.9853123883405646,8
lr_step,noise,2,loss_probe,14.420224382243898,15.282933365393198,13.869299869247932,0.4401857540155212,11.5,7.619176999406028,200.00725311877363,3.9853123883405646,8
lr_step,noise,2,w_fro,14.6242249674454,15.718415606576556,13.861532634826158,0.4635368701698197,10.0,8.539493441229933,206.44512535050205,3.9853123883405646,8
lr_step,noise,2,c_norm,14.622366795914104,15.718912313434833,13.859587437369985,0.4635008165873825,10.0,8.539778550180678,206.46334000155272,3.9853123883405646,8
