family,rank,seed,observer,tau,MG,LB,PRdelay,roughness,tau_used,theiler_used,degenerate,ident_ratio,trend_crossings
teacher_student,1,0,velocity_norm,acorr,6.037257413532942,9.859117180297405,4.886010041619105,1.0903678908741234,1.0,5.0,False,1.5808301291168172,266.0
teacher_student,1,0,velocity_norm,4,5.848074059071208,9.230807250741524,5.107812753062613,1.0903678908741234,4.0,20.0,False,1.9423169674222915,266.0
teacher_student,1,0,velocity_norm,8,5.949713591473434,9.17468920467545,5.114398546782654,1.0903678908741234,8.0,40.0,False,1.7328583923672314,266.0
teacher_student,1,0,random_projection,acorr,5.698032402867492,8.113393603459668,2.0806714667693935,0.6191046426015214,5.0,25.0,False,1.8295441475467331,127.0
teacher_student,1,0,random_projection,4,5.870354785401251,9.03961912582594,1.8935416340283486,0.6191046426015214,4.0,20.0,False,1.7881137620375247,127.0
teacher_student,1,0,random_projection,8,6.304562148877111,9.3941946544366,2.735414002675236,0.6191046426015214,8.0,40.0,False,1.7428192400833014,127.0
teacher_student,1,1,loss,acorr,6.07262884682205,9.326099404719786,2.8150170415821916,0.8409929127048512,2.0,10.0,False,1.7123639911885749,187.0
teacher_student,1,1,loss,4,5.863955567603458,8.354741650773056,3.6380718475607408,0.8409929127048512,4.0,20.0,False,1.5782961470105785,187.0
teacher_student,1,1,loss,8,5.540590322840258,8.809210204917193,4.673408115142121,0.8409929127048512,8.0,40.0,False,1.4376360998936308,187.0
teacher_student,1,1,state_norm,acorr,6.368235363767293,15.667548721528986,1.5938978786807572,0.15014245716428137,7.0,35.0,False,2.2352572514481346,13.0
teacher_student,1,1,state_norm,4,4.816002819561409,9.754562273468432,1.2072170850252213,0.15014245716428137,4.0,20.0,False,1.8010448590783368,13.0
teacher_student,1,1,state_norm,8,7.003543962890543,17.378662092114862,1.7548413762134407,0.15014245716428137,8.0,40.0,False,2.389249672211302,13.0
teacher_student,1,1,velocity_norm,acorr,5.951293064251674,9.072845373658666,2.9408730285680695,0.9098749383286984,1.0,5.0,False,1.7953835839535917,252.0
teacher_student,1,1,velocity_norm,4,6.284811286048331,9.498366792429515,4.075530564791336,0.9098749383286984,4.0,20.0,False,1.7287438575026168,252.0
teacher_student,1,1,velocity_norm,8,6.024149717531027,10.518605200309562,4.821173219911755,0.9098749383286984,8.0,40.0,False,1.7383867346190307,252.0
teacher_student,1,1,random_projection,acorr,5.468073585681566,8.00014825009871,2.836603202326503,0.7373320023137911,3.0,15.0,False,1.644519592257807,135.0
teacher_student,1,1,random_projection,4,6.059352120390885,8.998992881352317,3.0740998231022725,0.7373320023137911,4.0,20.0,False,1.682515480864971,135.0
teacher_student,1,1,random_projection,8,6.035318522497833,8.919238702867547,3.890178898610883,0.7373320023137911,8.0,40.0,False,1.5986120200069074,135.0
teacher_student,2,0,loss,acorr,6.007394609125023,9.136378702798522,5.480220093044801,1.188873208641517,1.0,5.0,False,1.7573759469467973,286.0
teacher_student,2,0,loss,4,5.956678833425658,8.73209105247931,5.728154971768554,1.188873208641517,4.0,20.0,False,1.8140227936346736,286.0
teacher_student,2,0,loss,8,5.612805436203496,8.574305568494966,5.660309763649792,1.188873208641517,8.0,40.0,False,1.8303351142222397,286.0
teacher_student,2,0,state_norm,acorr,6.157054628309802,9.975324111830771,1.5821230149501058,0.2870646210606964,7.0,35.0,False,2.0997923488920516,43.0
teacher_student,2,0,state_norm,4,5.8139893529133575,8.762967931420244,1.2614844421391087,0.2870646210606964,4.0,20.0,False,1.875738847159099,43.0
teacher_student,2,0,state_norm,8,6.65065317980576,11.182983963856174,1.691464291948671,0.2870646210606964,8.0,40.0,False,1.7040243693917576,43.0
