run,arm,mode,lr,seed,step,window,tau,signal,MG,MG40,ident,degenerate,points,mg_seconds,validity_seconds,cheap_seconds,std,residual_std,acorr1,spectral_entropy,crossings,mg_seconds_rep0,mg_seconds_rep1,mg_seconds_rep2,validity_seconds_rep0,validity_seconds_rep1,validity_seconds_rep2,cheap_seconds_rep0,cheap_seconds_rep1,cheap_seconds_rep2
gd_constant_lr0.01_s0,gd,constant,0.01,0,639,256,1,probe_loss,6.650978486612671,6.541359376109325,0.9835183483567129,False,237,0.0019885001238435507,0.004567200085148215,0.00015309988521039486,0.044852412513217615,0.006467525459366676,0.9995189838248852,0.09520379109768012,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,767,256,1,probe_loss,6.664258765323739,6.552580374086239,0.9832421886409036,False,237,0.001969400094822049,0.004533100174739957,0.00015770015306770802,0.026971213493803575,0.003192828577142637,0.9995245105650338,0.0782313214409771,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,895,256,1,probe_loss,6.417769191614288,6.405867305262622,0.998145479216171,False,237,0.002330200048163533,0.005486499983817339,0.00016990001313388348,0.0168784685544698,0.005390775763995082,0.22567583245532313,0.6917006539024566,72.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,1023,256,1,probe_loss,5.604944687118809,5.610930016832468,1.00106786597331,False,237,0.0025345999747514725,0.005744199734181166,0.00017359992489218712,0.012823836515301137,0.005924267048640323,-0.09062723004176841,0.6660887541148305,171.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,255,256,1,grad_norm,4.983470492555246,5.578835459200549,1.1194679425783123,False,237,0.002028099959716201,0.0046623998787254095,0.00015569990500807762,0.314064305514357,0.20373661260622047,0.9993027500878455,0.2657304638112566,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,383,256,1,grad_norm,3.88535158789396,6.097533959785058,1.5693647851030652,False,237,0.00238209986127913,0.00547099974937737,0.00015680002979934216,0.019688730863847335,0.015216311419065447,0.998946713800307,0.4328665993673181,3.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,511,256,1,grad_norm,5.567341764587637,5.537250624147685,0.994595061393329,False,237,0.0020450998563319445,0.004577399929985404,0.00015130010433495045,0.043920559292268346,0.004977611748206602,0.9996031167698114,0.15136344278113328,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,639,256,1,grad_norm,6.375792775387805,6.267937715443083,0.9830836628879988,False,237,0.001992699922993779,0.0045584996696561575,0.00015029986388981342,0.03668702346615424,0.006250321039377447,0.9996120901598636,0.051197049733338704,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,767,256,1,grad_norm,6.747057604943513,6.612570677977528,0.9800673219586198,False,237,0.0020121000707149506,0.0045916002709418535,0.00015770015306770802,0.01967420003158469,0.0025662366478758007,0.9995180559996276,0.09083738749063491,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,895,256,1,grad_norm,4.8938674044926245,4.755525549456888,0.971731589027374,False,237,0.002314999932423234,0.005471899872645736,0.00016489997506141663,0.714902820480357,0.6089882080346224,0.9744312387452854,0.5330172419653003,6.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,1023,256,1,grad_norm,3.4542198336503587,4.949438309114967,1.4328672022835582,False,237,0.002764899982139468,0.006037999875843525,0.0001620999537408352,0.6749810761074043,0.629595623773152,0.9746543980374802,0.5121823072243316,12.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,1023,1024,1,train_loss,7.8895923358404785,7.695426912958259,0.9753896760926196,False,1005,0.01096230000257492,0.026400799863040447,0.00023010000586509705,0.31858416467410505,0.12822785682499407,0.9997996855253862,0.27948525405668895,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,1023,1024,1,probe_loss,7.460448682288838,7.528966517629166,1.009184144045249,False,1005,0.011245399946346879,0.027948099886998534,0.00021580001339316368,0.27872851777636726,0.12577209496439873,0.9992364230732795,0.2357215663758054,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,1023,1024,1,grad_norm,5.220736094250783,6.900267336065312,1.3217039152130434,False,1005,0.013498799875378609,0.033675499726086855,0.00025109993293881416,0.5237436707274182,0.4922413197845445,0.9895616133045503,0.4493323489677345,6.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,511,512,4,train_loss,16.791876838916178,14.856506803116467,0.8847436737199993,False,436,0.013168799923732877,0.02539009996689856,0.0002234000712633133,0.2875724199902051,0.0966916690938004,0.9996329748213298,0.42741706660046364,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,639,512,4,train_loss,14.331722713884378,14.410711101631096,1.0055114370633333,False,436,0.013131699990481138,0.024503899971023202,0.00021820003166794777,0.17732947152215997,0.029707595469241645,0.9998984031855614,0.03742664947073119,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,767,512,4,train_loss,14.935810002559885,13.448648429112733,0.9004298010491387,False,436,0.012448800029233098,0.0238259001635015,0.00019689998589456081,0.1255227947839831,0.027413899577897576,0.9998932196120589,0.07617125602067719,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,895,512,4,train_loss,15.460102072690013,14.326484924645923,0.9266746660071149,False,436,0.012370799900963902,0.023534900043159723,0.00019249995239078999,0.08216318616984589,0.015682618092940522,0.9961409900262393,0.17131812732456575,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,1023,512,4,train_loss,17.531899700230866,15.403555218957383,0.8786016052073663,False,436,0.012233899906277657,0.023331400007009506,0.00019480008631944656,0.059429275828808165,0.009115674596982683,0.9871392823604582,0.2920026682110476,8.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,511,512,4,probe_loss,16.21669538144363,14.605143326779006,0.900623893046133,False,436,0.012146699940785766,0.02359869983047247,0.0001917998306453228,0.2654540824604274,0.08516763043182762,0.9996019328210597,0.3974225864452366,2.0,,,,,,,,,
