run,column,right_step,log_stride,MG,MG_2E,ident_ratio,LB,TwoNN,PRdelay,roughness,acorr,oscillations,degenerate
lowdata15_s0,train_loss,49990,10,3.4616441552109576,6.138766246228179,1.7733672125100546,4.274282725651678,4.670819303968234,14.827771907502349,0.7672258222044002,3.0,248,False
lowdata15_s0,train_loss,59990,10,3.624980312543226,6.312417056075509,1.7413658866596222,4.347597962453624,4.906052180354298,15.193972491594877,0.7836834181075739,3.0,257,False
lowdata15_s0,train_loss,69990,10,3.772408940441882,6.141611425138278,1.6280343732879814,4.382967422395692,4.690565304830124,15.186416680891675,0.7956935479780729,3.0,271,False
lowdata15_s0,train_loss,79990,10,3.714262423055355,6.411439263672329,1.7261675491410955,4.627331427367334,4.6391028040749,15.620420784298851,0.808793978394857,3.0,316,False
lowdata15_s0,train_loss,89990,10,3.5695714724368197,6.490841312071247,1.8183811032197037,4.437656464685645,4.44611006334122,15.454461266685747,0.7598452927931818,3.0,380,False
lowdata15_s0,train_loss,99990,10,3.6977846536386174,6.891422464142572,1.8636624654065286,4.459035021196553,4.487406640870871,15.504989230697435,0.7356836505326364,3.0,371,False
lowdata15_s0,train_loss,109990,10,3.9837664143939633,7.046347525501689,1.7687652318273852,4.772792677991124,4.850188303051619,15.441577399034886,0.7256300592371664,3.0,380,False
lowdata15_s0,train_loss,119990,10,3.3296664175413877,5.93094157028625,1.7812419703790128,4.367005356153793,4.447063604763879,15.673091932498341,0.6951326706576233,3.0,306,False
lowdata15_s0,val_loss,39990,10,3.801876879640952,5.8500342071242635,1.5387226868000887,4.811003241910598,5.107295604352338,4.345881181408098,0.13653252210995825,11.0,172,False
lowdata15_s0,val_loss,49990,10,3.848681944998778,5.641002257378401,1.4656971758107156,4.330649372195707,4.868115327671863,3.9170777928779175,0.14696865764689454,10.0,163,False
lowdata15_s0,val_loss,59990,10,4.19570756718108,7.366696272776059,1.755769713408657,4.772880328423382,7.090380100674912,2.2590001609284434,0.09560449518081816,24.0,150,False
lowdata15_s0,val_loss,69990,10,4.899180923022326,7.499172669924329,1.5306992715219132,5.849743359659028,11.953970604575035,1.3617614934130922,0.06177061970346802,800.0,160,False
lowdata15_s0,val_loss,79990,10,5.342532203958208,8.182656034990625,1.5316063100056203,6.466809638614806,17.10649049207568,1.2231828562312441,0.05210432673659007,848.0,135,False
lowdata15_s0,val_loss,89990,10,6.020546620730909,9.156321025150607,1.520845465031713,6.948614608312711,20.96784494866921,1.2268201220325805,0.05761455694948095,595.0,130,False
lowdata15_s0,val_loss,99990,10,5.8726655710798665,8.381855937679662,1.4272660065910079,6.661023709050419,16.595966875827102,1.3734039635970492,0.0873722127675158,677.0,193,False
lowdata15_s0,val_loss,109990,10,6.703011652675776,9.3238626546052,1.3909960384573115,9.56183819332906,18.075817501246338,1.1885818340532768,0.07506484172358811,763.0,188,False
lowdata15_s0,val_loss,119990,10,5.2487474082801135,7.786964057903013,1.483585216087701,10.992708706204443,15.00342863380701,1.084015355855584,0.05768530400398082,870.0,149,False
lowdata15_s0,train_acc,39990,10,0.5419446084655558,5.057094925118236,9.331387094036657,275519.39783687063,5.418551117398338,1.0956825050386079,0.09308706970780721,30.0,92,True
lowdata15_s0,train_acc,49990,10,0.4620898139406211,4.381189699584874,9.481251409164063,348626.17314440507,5.524169427445941,18.238243081705917,0.9314648133371701,2.0,212,True
lowdata15_s0,train_acc,59990,10,0.49858579561070765,4.257531104596065,8.539214598725383,393172.62887419254,5.751955069769858,18.345978665399088,0.938266786314057,2.0,204,True
lowdata15_s0,train_acc,69990,10,0.499422995975228,5.1801927666555425,10.372355314837138,375741.60419141315,5.574646641605182,18.31769651617832,0.948670223494197,2.0,208,True
lowdata15_s0,train_acc,79990,10,0.5251448177363891,6.082804552322,11.583099264963957,308438.1603471754,5.479350746119023,18.46040532738466,0.9493774623452342,2.0,216,True
lowdata15_s0,train_acc,89990,10,0.5375668532768797,6.289896956940457,11.700678564161352,180609.5746464402,5.293869927514523,17.958981355107973,0.9042170856427312,2.0,226,True
lowdata15_s0,train_acc,99990,10,0.6994386652999016,6.722687059247145,9.611546219516798,64886.432713369606,5.405302825187842,17.56061909232101,0.8871449352995233,2.0,242,True
lowdata15_s0,train_acc,109990,10,0.7800589477474906,6.470086009790463,8.294355225939752,25182.275441370897,5.280774224940285,17.42365667597605,0.8904527081073941,2.0,250,True
lowdata15_s0,train_acc,119990,10,0.4848107700596722,3.3892806313919626,6.990935104380618,179157.3308677134,5.121628942875448,17.67072058500245,0.8811978614795757,2.0,216,True
lowdata15_s0,val_acc,39990,10,14.715943438447491,21.45657052161008,1.4580492655028656,16.454217378753935,16.565303730880913,1.7156100387414401,0.5900821879218997,375.0,897,False
lowdata15_s0,val_acc,49990,10,14.543148960661842,21.40501531546728,1.4718281008718461,15.93500258784867,16.58014193529548,1.5957310039764934,0.5576089500266259,745.0,940,False
lowdata15_s0,val_acc,59990,10,13.938072077468684,19.801022059697125,1.4206428227406054,15.78838825901487,18.82937634292808,1.0540806597472163,0.18009032773512787,482.0,370,False
