step,train_steps,train_time_ms,step_avg_ms
461,2330,28196.0,61.16
462,2330,28258.0,61.16
463,2330,28320.0,61.17
464,2330,28381.0,61.17
465,2330,28442.0,61.17
466,2330,28504.0,61.17
467,2330,28564.0,61.16
468,2330,28625.0,61.17
469,2330,28685.0,61.16
470,2330,28748.0,61.17
471,2330,28807.0,61.16
472,2330,28868.0,61.16
473,2330,28928.0,61.16
474,2330,28989.0,61.16
475,2330,29050.0,61.16
476,2330,29111.0,61.16
477,2330,29172.0,61.16
478,2330,29234.0,61.16
479,2330,29294.0,61.16
480,2330,29356.0,61.16
481,2330,29417.0,61.16
482,2330,29480.0,61.16
483,2330,29540.0,61.16
484,2330,29603.0,61.16
485,2330,29663.0,61.16
486,2330,29725.0,61.16
487,2330,29785.0,61.16
488,2330,29848.0,61.16
489,2330,29906.0,61.16
490,2330,29968.0,61.16
491,2330,30028.0,61.16
492,2330,30089.0,61.16
493,2330,30149.0,61.15
494,2330,30210.0,61.15
495,2330,30270.0,61.15
496,2330,30333.0,61.15
497,2330,30393.0,61.15
498,2330,30455.0,61.15
499,2330,30515.0,61.15
500,2330,30578.0,61.16
501,2330,30660.0,61.2
502,2330,30702.0,61.16
503,2330,30765.0,61.16
504,2330,30827.0,61.16
505,2330,30888.0,61.17
506,2330,30951.0,61.17
507,2330,31012.0,61.17
508,2330,31072.0,61.17
509,2330,31133.0,61.16
510,2330,31193.0,61.16
511,2330,31254.0,61.16
512,2330,31315.0,61.16
513,2330,31375.0,61.16
514,2330,31435.0,61.16
515,2330,31495.0,61.16
516,2330,31556.0,61.15
517,2330,31619.0,61.16
518,2330,31681.0,61.16
519,2330,31742.0,61.16
520,2330,31803.0,61.16
521,2330,31864.0,61.16
522,2330,31925.0,61.16
523,2330,31986.0,61.16
524,2330,32047.0,61.16
525,2330,32108.0,61.16
526,2330,32169.0,61.16
527,2330,32230.0,61.16
528,2330,32291.0,61.16
529,2330,32352.0,61.16
530,2330,32413.0,61.16
531,2330,32474.0,61.16
532,2330,32535.0,61.16
533,2330,32596.0,61.16
534,2330,32657.0,61.15
535,2330,32718.0,61.15
536,2330,32780.0,61.16
537,2330,32840.0,61.15
538,2330,32901.0,61.15
539,2330,32961.0,61.15
540,2330,33023.0,61.15
541,2330,33084.0,61.15
542,2330,33144.0,61.15
543,2330,33205.0,61.15
544,2330,33266.0,61.15
545,2330,33327.0,61.15
546,2330,33388.0,61.15
547,2330,33450.0,61.15
548,2330,33511.0,61.15
549,2330,33573.0,61.15
550,2330,33634.0,61.15
551,2330,33695.0,61.15
552,2330,33756.0,61.15
553,2330,33818.0,61.15
554,2330,33879.0,61.15
555,2330,33939.0,61.15
556,2330,34000.0,61.15
557,2330,34061.0,61.15
558,2330,34121.0,61.15
559,2330,34184.0,61.15
560,2330,34245.0,61.15
561,2330,34306.0,61.15
562,2330,34367.0,61.15
563,2330,34428.0,61.15
564,2330,34490.0,61.15
565,2330,34552.0,61.15
566,2330,34614.0,61.16
567,2330,34675.0,61.16
568,2330,34737.0,61.16
569,2330,34797.0,61.15
570,2330,34858.0,61.15
571,2330,34918.0,61.15
572,2330,34980.0,61.15
573,2330,35039.0,61.15
574,2330,35100.0,61.15
575,2330,35161.0,61.15
576,2330,35221.0,61.15
577,2330,35282.0,61.15
578,2330,35343.0,61.15
579,2330,35403.0,61.15
580,2330,35464.0,61.15
581,2330,35526.0,61.15
582,2330,35587.0,61.15
583,2330,35649.0,61.15
584,2330,35712.0,61.15
585,2330,35773.0,61.15
586,2330,35835.0,61.15
587,2330,35895.0,61.15
588,2330,35957.0,61.15
589,2330,36018.0,61.15
590,2330,36079.0,61.15
591,2330,36140.0,61.15
592,2330,36201.0,61.15
593,2330,36261.0,61.15
594,2330,36322.0,61.15
595,2330,36382.0,61.15
596,2330,36443.0,61.15
597,2330,36504.0,61.15
598,2330,36565.0,61.15
599,2330,36628.0,61.15
600,2330,36690.0,61.15
601,2330,36751.0,61.15
602,2330,36813.0,61.15
603,2330,36873.0,61.15
604,2330,36935.0,61.15
605,2330,36995.0,61.15
606,2330,37057.0,61.15
607,2330,37117.0,61.15
608,2330,37179.0,61.15
609,2330,37239.0,61.15
610,2330,37301.0,61.15
611,2330,37361.0,61.15
612,2330,37422.0,61.15
613,2330,37482.0,61.15
614,2330,37544.0,61.15
615,2330,37604.0,61.14
616,2330,37666.0,61.15
617,2330,37727.0,61.15
618,2330,37789.0,61.15
619,2330,37850.0,61.15
620,2330,37912.0,61.15
621,2330,37972.0,61.15
622,2330,38034.0,61.15
623,2330,38096.0,61.15
624,2330,38159.0,61.15
625,2330,38218.0,61.15
626,2330,38280.0,61.15
627,2330,38340.0,61.15
628,2330,38402.0,61.15
629,2330,38461.0,61.15
630,2330,38522.0,61.15
631,2330,38583.0,61.15
632,2330,38644.0,61.15
633,2330,38704.0,61.14
634,2330,38768.0,61.15
635,2330,38828.0,61.15
636,2330,38891.0,61.15
637,2330,38952.0,61.15
638,2330,39015.0,61.15
639,2330,39075.0,61.15
640,2330,39137.0,61.15
641,2330,39198.0,61.15
642,2330,39259.0,61.15
643,2330,39319.0,61.15
644,2330,39381.0,61.15
645,2330,39441.0,61.15
646,2330,39506.0,61.15
647,2330,39564.0,61.15
648,2330,39625.0,61.15
649,2330,39685.0,61.15
650,2330,39747.0,61.15
651,2330,39807.0,61.15
652,2330,39870.0,61.15
653,2330,39930.0,61.15
654,2330,39992.0,61.15
655,2330,40053.0,61.15
656,2330,40115.0,61.15
657,2330,40176.0,61.15
658,2330,40237.0,61.15
659,2330,40297.0,61.15
660,2330,40359.0,61.15
661,2330,40420.0,61.15
662,2330,40481.0,61.15
663,2330,40541.0,61.15
664,2330,40602.0,61.15
665,2330,40662.0,61.15
666,2330,40724.0,61.15
667,2330,40783.0,61.14
668,2330,40846.0,61.15
669,2330,40905.0,61.14
670,2330,40967.0,61.15
671,2330,41028.0,61.14
