run,column,right_step,log_stride,MG,MG_2E,ident_ratio,LB,TwoNN,PRdelay,roughness,acorr,oscillations,degenerate
lowdata15_s0,val_acc,89990,10,9.207070948671115,15.68729153602894,1.7038308516883034,10.69270532607843,15.48775411763164,1.027341132177217,0.09253399843850162,904.0,878.0,False
lowdata15_s0,val_acc,99990,10,8.227508184330121,14.437822113514155,1.7548231846201043,9.449974281272523,13.621795808264391,1.0472174750326808,0.11502389256986507,834.0,780.0,False
lowdata15_s0,val_acc,109990,10,7.689087172587238,12.625439459669153,1.6419945796271838,8.593376570437247,12.151043996371262,1.1002226452320976,0.14924591819306673,839.0,649.0,False
lowdata15_s0,val_acc,119990,10,7.282472988614333,12.23659508287345,1.6802801880631155,8.123239319450223,11.14079953661092,1.130646716777868,0.16362371817649654,763.0,760.0,False
lowdata15_s1,weight_norm,39990,10,4.9051314008112215,7.54018426655637,1.5372033184084237,7.016117026016898,9.647378153166047,1.718074941145565,0.07324024580705511,159.0,136.0,False
lowdata15_s1,weight_norm,49990,10,4.518609382949277,6.311926142207389,1.3968735970020096,5.112451361366669,8.99692527906534,2.5362631728653695,0.10942270595531707,18.0,168.0,False
lowdata15_s1,weight_norm,59990,10,4.387636590093301,6.040906973603737,1.3768020321562866,4.911491698186987,8.3020266795957,2.0048880378867935,0.0943584593784341,531.0,163.0,False
lowdata15_s1,weight_norm,69990,10,4.142000397740858,5.68512950400098,1.372556484326216,4.899067959663683,8.843531457170126,1.5681340340961003,0.07433610640158236,677.0,154.0,False
lowdata15_s1,weight_norm,79990,10,4.233634824901531,5.865875338495169,1.3855411676021445,5.296389530208867,12.55500375473879,1.2212207223089775,0.04968565726356852,717.0,152.0,False
lowdata15_s1,weight_norm,89990,10,4.424689253942598,6.587053609104184,1.4887042300732918,5.4547979245759795,12.348002072609319,1.1979865985468563,0.04680422487396609,908.0,133.0,False
lowdata15_s1,weight_norm,99990,10,4.518818644082509,7.214411622051263,1.5965260370647298,5.497973277445181,11.057884262416477,1.2625332884060583,0.052570026158367755,640.0,126.0,False
lowdata15_s1,weight_norm,109990,10,5.035060853904315,7.302651093267594,1.4503600463150175,7.272473576248579,11.46408841489829,1.4362073631882224,0.059518105809678624,257.0,137.0,False
lowdata15_s1,weight_norm,119990,10,4.183512647319938,5.457344935355091,1.3044886905866535,6.656753510719014,12.436991453212485,1.111523812952885,0.029905740125945865,727.0,55.0,False
lowdata15_s1,train_loss,39990,10,4.029112438646504,5.936578540352239,1.473420916083074,8.289290769327692,5.44841094804516,1.0373627098561213,0.0544259640484919,32.0,66.0,False
lowdata15_s1,train_loss,49990,10,3.750797973102651,5.441942518917321,1.4508759357187557,4.333821549999084,5.322438113650618,13.55383862045754,0.7546798322497343,3.0,240.0,False
lowdata15_s1,train_loss,59990,10,3.6473234084888864,5.2756155498073785,1.4464348123143558,4.263923016914175,4.667092940022437,13.982528694727243,0.7604368734359191,3.0,224.0,False
lowdata15_s1,train_loss,69990,10,3.526606550110399,5.339451336007711,1.5140479268492715,4.180985463664733,4.507543158319124,15.143423454665886,0.7622709590036915,3.0,229.0,False
lowdata15_s1,train_loss,79990,10,3.5583955954390154,5.658002947014667,1.5900432639549211,4.4201101261389,4.494455924420147,15.780974371110904,0.7846553211309016,3.0,235.0,False
lowdata15_s1,train_loss,89990,10,3.5719846252399146,5.734976046671424,1.6055433178932652,4.452371588217336,4.809583345364912,16.02766337726955,0.7836712363462118,3.0,273.0,False
lowdata15_s1,train_loss,99990,10,3.4663954695752732,5.919689553937433,1.7077363520391267,4.1853643484104746,5.050935019963084,16.764096480145422,0.7822342380463035,3.0,320.0,False
lowdata15_s1,train_loss,109990,10,3.4292081287727867,6.558590475675961,1.9125670502895633,4.574802275646566,4.7612445026102455,17.087356415057094,0.7669051692484443,3.0,310.0,False
lowdata15_s1,train_loss,119990,10,2.7131933771448216,4.397464580086343,1.6207707925020562,4.626652654820175,4.2378469605133935,15.348441324563,0.7054826134821717,3.0,243.0,False
