step,train_steps,train_time_ms,step_avg_ms
623,2330,38213.0,61.34
624,2330,38274.0,61.34
625,2330,38335.0,61.34
626,2330,38397.0,61.34
627,2330,38459.0,61.34
628,2330,38521.0,61.34
629,2330,38581.0,61.34
630,2330,38642.0,61.34
631,2330,38702.0,61.33
632,2330,38764.0,61.34
633,2330,38824.0,61.33
634,2330,38887.0,61.34
635,2330,38947.0,61.33
636,2330,39008.0,61.33
637,2330,39068.0,61.33
638,2330,39130.0,61.33
639,2330,39191.0,61.33
640,2330,39253.0,61.33
641,2330,39314.0,61.33
642,2330,39375.0,61.33
643,2330,39436.0,61.33
644,2330,39498.0,61.33
645,2330,39559.0,61.33
646,2330,39621.0,61.33
647,2330,39681.0,61.33
648,2330,39742.0,61.33
649,2330,39803.0,61.33
650,2330,39865.0,61.33
651,2330,39925.0,61.33
652,2330,39987.0,61.33
653,2330,40047.0,61.33
654,2330,40109.0,61.33
655,2330,40170.0,61.33
656,2330,40231.0,61.33
657,2330,40294.0,61.33
658,2330,40355.0,61.33
659,2330,40416.0,61.33
660,2330,40476.0,61.33
661,2330,40537.0,61.33
662,2330,40599.0,61.33
663,2330,40660.0,61.33
664,2330,40722.0,61.33
665,2330,40783.0,61.33
666,2330,40844.0,61.33
667,2330,40905.0,61.33
668,2330,40966.0,61.33
669,2330,41027.0,61.33
670,2330,41087.0,61.32
671,2330,41148.0,61.32
672,2330,41210.0,61.32
673,2330,41273.0,61.33
674,2330,41334.0,61.33
675,2330,41395.0,61.33
676,2330,41456.0,61.33
677,2330,41517.0,61.33
678,2330,41579.0,61.33
679,2330,41639.0,61.32
680,2330,41701.0,61.33
681,2330,41762.0,61.32
682,2330,41824.0,61.32
683,2330,41885.0,61.32
684,2330,41946.0,61.32
685,2330,42006.0,61.32
686,2330,42067.0,61.32
687,2330,42130.0,61.32
688,2330,42191.0,61.32
689,2330,42251.0,61.32
690,2330,42314.0,61.32
691,2330,42374.0,61.32
692,2330,42435.0,61.32
693,2330,42496.0,61.32
694,2330,42557.0,61.32
695,2330,42618.0,61.32
696,2330,42680.0,61.32
697,2330,42739.0,61.32
698,2330,42801.0,61.32
699,2330,42863.0,61.32
700,2330,42925.0,61.32
701,2330,42985.0,61.32
702,2330,43046.0,61.32
703,2330,43107.0,61.32
704,2330,43168.0,61.32
705,2330,43229.0,61.32
706,2330,43291.0,61.32
707,2330,43351.0,61.32
708,2330,43414.0,61.32
709,2330,43475.0,61.32
710,2330,43536.0,61.32
711,2330,43598.0,61.32
712,2330,43659.0,61.32
713,2330,43721.0,61.32
714,2330,43782.0,61.32
715,2330,43842.0,61.32
716,2330,43904.0,61.32
717,2330,43964.0,61.32
718,2330,44026.0,61.32
719,2330,44087.0,61.32
720,2330,44148.0,61.32
721,2330,44210.0,61.32
722,2330,44271.0,61.32
723,2330,44332.0,61.32
724,2330,44395.0,61.32
725,2330,44456.0,61.32
726,2330,44518.0,61.32
727,2330,44578.0,61.32
728,2330,44639.0,61.32
729,2330,44700.0,61.32
730,2330,44762.0,61.32
731,2330,44823.0,61.32
732,2330,44884.0,61.32
733,2330,44945.0,61.32
734,2330,45006.0,61.32
735,2330,45067.0,61.32
736,2330,45128.0,61.32
737,2330,45189.0,61.31
738,2330,45251.0,61.32
739,2330,45312.0,61.32
740,2330,45374.0,61.32
741,2330,45436.0,61.32
742,2330,45497.0,61.32
743,2330,45559.0,61.32
744,2330,45621.0,61.32
745,2330,45682.0,61.32
746,2330,45743.0,61.32
747,2330,45804.0,61.32
748,2330,45865.0,61.32
749,2330,45926.0,61.32
750,2330,45998.0,61.33
751,2330,46074.0,61.35
752,2330,46115.0,61.32
753,2330,46177.0,61.32
754,2330,46239.0,61.32
755,2330,46299.0,61.32
756,2330,46360.0,61.32
757,2330,46420.0,61.32
758,2330,46482.0,61.32
759,2330,46541.0,61.32
760,2330,46602.0,61.32
761,2330,46663.0,61.32
762,2330,46724.0,61.32
763,2330,46784.0,61.32
764,2330,46846.0,61.32
765,2330,46907.0,61.32
766,2330,46969.0,61.32
767,2330,47032.0,61.32
768,2330,47095.0,61.32
769,2330,47157.0,61.32
770,2330,47220.0,61.33
771,2330,47283.0,61.33
772,2330,47345.0,61.33
773,2330,47406.0,61.33
774,2330,47469.0,61.33
775,2330,47530.0,61.33
776,2330,47593.0,61.33
777,2330,47654.0,61.33
778,2330,47715.0,61.33
779,2330,47777.0,61.33
780,2330,47838.0,61.33
781,2330,47900.0,61.33
782,2330,47962.0,61.33
783,2330,48024.0,61.33
784,2330,48087.0,61.34
785,2330,48149.0,61.34
786,2330,48212.0,61.34
787,2330,48273.0,61.34
788,2330,48335.0,61.34
789,2330,48397.0,61.34
790,2330,48460.0,61.34
791,2330,48522.0,61.34
792,2330,48584.0,61.34
793,2330,48645.0,61.34
794,2330,48707.0,61.34
795,2330,48768.0,61.34
796,2330,48831.0,61.35
797,2330,48893.0,61.35
798,2330,48955.0,61.35
799,2330,49016.0,61.35
800,2330,49079.0,61.35
801,2330,49141.0,61.35
802,2330,49203.0,61.35
803,2330,49265.0,61.35
804,2330,49328.0,61.35
805,2330,49390.0,61.35
806,2330,49453.0,61.36
807,2330,49514.0,61.36
808,2330,49576.0,61.36
809,2330,49638.0,61.36
810,2330,49700.0,61.36
811,2330,49762.0,61.36
812,2330,49824.0,61.36
813,2330,49886.0,61.36
814,2330,49949.0,61.36
815,2330,50011.0,61.36
816,2330,50073.0,61.36
817,2330,50134.0,61.36
818,2330,50197.0,61.37
819,2330,50260.0,61.37
820,2330,50322.0,61.37
821,2330,50384.0,61.37
822,2330,50445.0,61.37
823,2330,50507.0,61.37
824,2330,50570.0,61.37
825,2330,50633.0,61.37
826,2330,50695.0,61.37
827,2330,50756.0,61.37
828,2330,50818.0,61.37
829,2330,50880.0,61.37
830,2330,50942.0,61.38
831,2330,51004.0,61.38
832,2330,51066.0,61.38
833,2330,51128.0,61.38
834,2330,51191.0,61.38
835,2330,51254.0,61.38
836,2330,51315.0,61.38
837,2330,51377.0,61.38
838,2330,51439.0,61.38
839,2330,51501.0,61.38
840,2330,51564.0,61.39
841,2330,51625.0,61.39
842,2330,51687.0,61.39
843,2330,51749.0,61.39
844,2330,51811.0,61.39
845,2330,51873.0,61.39
846,2330,51935.0,61.39
847,2330,51998.0,61.39
848,2330,52060.0,61.39
849,2330,52122.0,61.39
850,2330,52184.0,61.39
851,2330,52246.0,61.39
852,2330,52308.0,61.39
853,2330,52370.0,61.4
854,2330,52433.0,61.4
855,2330,52494.0,61.4
856,2330,52556.0,61.4
857,2330,52619.0,61.4
858,2330,52681.0,61.4
859,2330,52743.0,61.4
860,2330,52805.0,61.4
861,2330,52867.0,61.4
862,2330,52929.0,61.4
863,2330,52991.0,61.4
864,2330,53053.0,61.4
865,2330,53115.0,61.4
866,2330,53177.0,61.41
867,2330,53239.0,61.41
868,2330,53302.0,61.41
869,2330,53363.0,61.41
870,2330,53425.0,61.41
871,2330,53487.0,61.41
872,2330,53549.0,61.41
873,2330,53612.0,61.41
874,2330,53675.0,61.41
875,2330,53735.0,61.41
876,2330,53797.0,61.41
877,2330,53860.0,61.41
878,2330,53922.0,61.41
879,2330,53984.0,61.42
880,2330,54046.0,61.42
881,2330,54108.0,61.42
882,2330,54170.0,61.42
883,2330,54233.0,61.42
884,2330,54294.0,61.42
885,2330,54356.0,61.42
886,2330,54418.0,61.42
887,2330,54480.0,61.42
888,2330,54542.0,61.42
889,2330,54604.0,61.42
890,2330,54665.0,61.42
891,2330,54727.0,61.42
892,2330,54790.0,61.42
893,2330,54851.0,61.42
894,2330,54913.0,61.42
895,2330,54976.0,61.43
896,2330,55037.0,61.42
897,2330,55098.0,61.42
898,2330,55160.0,61.43
899,2330,55222.0,61.43
900,2330,55284.0,61.43
901,2330,55346.0,61.43
902,2330,55408.0,61.43
903,2330,55470.0,61.43
904,2330,55533.0,61.43
905,2330,55594.0,61.43
906,2330,55656.0,61.43
907,2330,55719.0,61.43
908,2330,55782.0,61.43
909,2330,55843.0,61.43
910,2330,55904.0,61.43
911,2330,55966.0,61.43
912,2330,56029.0,61.44
913,2330,56091.0,61.44
914,2330,56154.0,61.44
915,2330,56215.0,61.44
916,2330,56277.0,61.44
917,2330,56340.0,61.44
918,2330,56401.0,61.44
919,2330,56462.0,61.44
920,2330,56524.0,61.44
921,2330,56586.0,61.44
922,2330,56649.0,61.44
923,2330,56711.0,61.44
924,2330,56773.0,61.44
925,2330,56835.0,61.44
926,2330,56896.0,61.44
927,2330,56958.0,61.44
928,2330,57021.0,61.44
929,2330,57083.0,61.45
930,2330,57145.0,61.45
931,2330,57206.0,61.45
932,2330,57269.0,61.45
933,2330,57331.0,61.45
934,2330,57393.0,61.45
935,2330,57454.0,61.45
936,2330,57517.0,61.45
937,2330,57579.0,61.45
938,2330,57641.0,61.45
