step,train_steps,train_time_ms,step_avg_ms
843,2330,50644.0,60.08
844,2330,50705.0,60.08
845,2330,50764.0,60.08
846,2330,50827.0,60.08
847,2330,50887.0,60.08
848,2330,50950.0,60.08
849,2330,51010.0,60.08
850,2330,51073.0,60.09
851,2330,51133.0,60.09
852,2330,51195.0,60.09
853,2330,51255.0,60.09
854,2330,51317.0,60.09
855,2330,51377.0,60.09
856,2330,51439.0,60.09
857,2330,51499.0,60.09
858,2330,51560.0,60.09
859,2330,51620.0,60.09
860,2330,51682.0,60.09
861,2330,51741.0,60.09
862,2330,51803.0,60.1
863,2330,51862.0,60.1
864,2330,51924.0,60.1
865,2330,51983.0,60.1
866,2330,52045.0,60.1
867,2330,52105.0,60.1
868,2330,52167.0,60.1
869,2330,52229.0,60.1
870,2330,52291.0,60.1
871,2330,52351.0,60.1
872,2330,52414.0,60.11
873,2330,52474.0,60.11
874,2330,52536.0,60.11
875,2330,52595.0,60.11
876,2330,52658.0,60.11
877,2330,52718.0,60.11
878,2330,52780.0,60.11
879,2330,52839.0,60.11
880,2330,52901.0,60.11
881,2330,52960.0,60.11
882,2330,53022.0,60.12
883,2330,53081.0,60.11
884,2330,53143.0,60.12
885,2330,53202.0,60.12
886,2330,53265.0,60.12
887,2330,53324.0,60.12
888,2330,53386.0,60.12
889,2330,53447.0,60.12
890,2330,53508.0,60.12
891,2330,53569.0,60.12
892,2330,53632.0,60.13
893,2330,53691.0,60.12
894,2330,53754.0,60.13
895,2330,53813.0,60.13
896,2330,53876.0,60.13
897,2330,53937.0,60.13
898,2330,53998.0,60.13
899,2330,54058.0,60.13
900,2330,54120.0,60.13
901,2330,54179.0,60.13
902,2330,54242.0,60.13
903,2330,54300.0,60.13
904,2330,54362.0,60.14
905,2330,54421.0,60.13
906,2330,54483.0,60.14
907,2330,54543.0,60.14
908,2330,54604.0,60.14
909,2330,54664.0,60.14
910,2330,54726.0,60.14
911,2330,54786.0,60.14
912,2330,54848.0,60.14
913,2330,54909.0,60.14
914,2330,54972.0,60.14
915,2330,55032.0,60.14
916,2330,55095.0,60.15
917,2330,55155.0,60.15
918,2330,55216.0,60.15
919,2330,55277.0,60.15
920,2330,55339.0,60.15
921,2330,55398.0,60.15
922,2330,55460.0,60.15
923,2330,55519.0,60.15
924,2330,55581.0,60.15
925,2330,55640.0,60.15
926,2330,55702.0,60.15
927,2330,55761.0,60.15
928,2330,55823.0,60.15
929,2330,55882.0,60.15
930,2330,55945.0,60.16
931,2330,56003.0,60.15
932,2330,56066.0,60.16
933,2330,56126.0,60.16
