run,lr,seed,column,segment,subsample,tau,t_grok,eta_lam_over_2,start_sample,n_samples,MG,MG_2E,ident_ratio,PRdelay,roughness,acorr,crossings,rises,degenerate
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,4,804.0,0.96993457532335,10000,8000,8.717146461369648,16.965037830496016,1.9461687268508334,1.0000002382323676,0.007252772469078479,1642.0,60.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,4,804.0,0.96993457532335,12000,8000,8.688026716515848,16.727840410442834,1.925390074899676,1.0000001658200894,0.007125338474353504,1665.0,70.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,4,804.0,0.96993457532335,14000,8000,8.670135143499598,16.46459048696367,1.899000443990534,1.0000001030424404,0.007061685958670785,1681.0,78.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,4,804.0,0.96993457532335,16000,8000,8.635769295688196,16.338646005448563,1.8919734242560629,1.0000000658454697,0.007036067238452542,1693.0,88.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,4,804.0,0.96993457532335,18000,8000,8.569861297778315,16.367471276466528,1.9098875358355796,1.0000000448786672,0.007037084177215419,1701.0,100.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,4,804.0,0.96993457532335,20000,8000,8.485400504231336,16.476903422287133,1.94179442845046,1.0000000321034455,0.007057396050328943,1708.0,108.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,4,804.0,0.96993457532335,22000,8000,8.396256157980844,16.498748153931686,1.9650124821703097,1.0000000227017392,0.007092014361135968,1713.0,120.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,0,8000,4.12770980282246,5.837617151008212,1.4142508630370636,1.350993655420426,0.32555392033301905,570.0,16.0,0.4189273659207401,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,2000,8000,4.442342999818274,6.48343869615179,1.4594637776544972,1.0017152909965363,0.010751582898954599,940.0,16.0,0.4953119139892487,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,4000,8000,5.1860469662128805,8.086977925362444,1.559372288382489,1.0001536397250392,0.008536260405162017,1440.0,20.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,6000,8000,5.705577123870375,9.110564527236233,1.5967822937876768,1.0000312887264684,0.007891065085312414,1560.0,42.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,8000,8000,5.682115411408612,9.20039292784269,1.619184451862777,1.0000281652371672,0.007494782097185446,1612.0,52.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,10000,8000,5.64687572143117,9.322167195830566,1.6508539687620245,1.0000263848286843,0.007252772469078479,1642.0,60.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,12000,8000,5.6041470117393795,9.433786813425684,1.68335819771753,1.000025474327165,0.007125338474353504,1665.0,70.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,14000,8000,5.559387330776577,9.53894964014664,1.7158274954758672,1.0000250263710095,0.007061685958670785,1681.0,78.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,16000,8000,5.51556469622672,9.631783809120902,1.746291511313456,1.0000248492430501,0.007036067238452542,1693.0,88.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,18000,8000,5.47169081911232,9.719932262857801,1.7764037816074336,1.0000248599150028,0.007037084177215419,1701.0,100.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,20000,8000,5.427271916987076,9.802953029292896,1.806239521298015,1.00002500659638,0.007057396050328943,1708.0,108.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,1,1,804.0,0.96993457532335,22000,8000,5.38175650217313,9.883756041236007,1.836529771877451,1.0000252548353428,0.007092014361135968,1713.0,120.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,0,800,13.28395999548468,19.268616981340003,1.4505175405443522,1.2882168200378512,0.29648903800572957,61.0,10.0,0.2002503128911139,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,200,800,10.635367347387307,17.520271637436476,1.647359330915873,1.0808036359908386,0.05077673227595163,95.0,6.0,0.16270337922403003,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,400,800,10.06255298794764,16.808435527712668,1.670394734601136,1.0059436036641478,0.014619208390900584,144.0,2.0,0.05506883604505632,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,600,800,9.926037155848642,16.70862829293499,1.6833130916792804,1.0000714559915227,0.0033427564205449874,156.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,800,800,10.213583597953424,16.69248792455102,1.634341929496306,1.0000309930729703,0.0026590025471537305,162.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,1000,800,10.81237923796436,16.709033743907447,1.5453614210310707,1.0000198946787509,0.002270438175901266,165.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,1200,800,11.425720842281214,16.70597708027752,1.4621376901189957,1.0000136665918065,0.0019685057103596255,167.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,1400,800,11.834958808538966,16.698875832854686,1.4109787877593951,1.0000084227208668,0.0017258971886128212,169.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,1600,800,12.243301486815666,16.694358988613136,1.3635504285008941,1.000005427323273,0.0015373295875605662,170.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,1800,800,12.412372477794714,16.690367989739553,1.3446557472874763,1.0000037080250332,0.0013869420323600694,171.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,2000,800,12.68022556132006,16.688508069461072,1.3161049847857544,1.0000026279047993,0.0012634586722345647,171.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,4,804.0,0.96993457532335,2200,800,12.849747865697385,16.68354123886729,1.298355532983202,1.0000018818907879,0.0011598756155481696,172.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,0,800,4.193200360769536,8.073324973371374,1.925337279111022,1.1124635159364678,0.29648903800572957,61.0,10.0,0.2002503128911139,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,200,800,4.816931754479431,8.220464038918555,1.7065768123607028,1.0688655621424836,0.05077673227595163,95.0,6.0,0.16270337922403003,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,400,800,4.9549596667135,7.88843303549735,1.592027698729897,1.005957938984457,0.014619208390900584,144.0,2.0,0.05506883604505632,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,600,800,4.987788340683178,8.086319910818803,1.6212235480929047,1.0000077421856655,0.0033427564205449874,156.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,800,800,5.035972480135051,8.123610738156387,1.6131165867567516,1.0000023471677215,0.0026590025471537305,162.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,1000,800,5.043754297539873,8.236374466260576,1.6329848720580873,1.0000014493332288,0.002270438175901266,165.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,1200,800,4.987960543312281,8.291295849993045,1.6622617155842951,1.0000010063036369,0.0019685057103596255,167.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,1400,800,4.918203067875001,8.369112758735948,1.7016606763152575,1.000000623431673,0.0017258971886128212,169.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,1600,800,4.86412977444891,8.354007169679017,1.7174720982080498,1.0000003999762919,0.0015373295875605662,170.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,1800,800,4.821118207739742,8.214340922939522,1.7038248325362273,1.00000027169256,0.0013869420323600694,171.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,2000,800,4.792686640390917,8.160006947352478,1.7025955501832903,1.0000001937985867,0.0012634586722345647,171.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,10,1,804.0,0.96993457532335,2200,800,4.784310561433673,8.196505927409575,1.7132052407888418,1.0000001379816035,0.0011598756155481696,172.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,0,160,,,,1.1761238891998602,0.10854879713142974,12.0,2.0,0.18867924528301888,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,40,160,,,,1.1042593344953728,0.23133920944206893,19.0,6.0,0.15723270440251572,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,80,160,,,,1.009743014751702,0.07002075709251168,29.0,2.0,0.0440251572327044,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,120,160,,,,1.000495768022402,0.01660071906878528,32.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,160,160,,,,1.0002193921206182,0.013216109458023647,33.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,200,160,,,,1.0001542484948918,0.011289602934661361,33.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,240,160,,,,1.0001057277781593,0.009791070236010065,34.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,280,160,,,,1.0000661874533388,0.008585865988314425,34.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,320,160,,,,1.0000431923493895,0.007648528631133998,34.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,360,160,,,,1.0000296844456102,0.006900737377903617,35.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,400,160,,,,1.0000215413355698,0.006286406372952281,35.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,4,804.0,0.96993457532335,440,160,,,,1.000015023805504,0.00577144165576383,35.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,0,160,4.591844044236474,1.8642954871265465,0.4060014820116869,1.1564067963247007,0.10854879713142974,12.0,2.0,0.18867924528301888,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,40,160,3.9956081285720453,3.6391314135188426,0.910782863688737,1.0823057115763468,0.23133920944206893,19.0,6.0,0.15723270440251572,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,80,160,3.9374424618308526,4.179197580689639,1.0613990226402887,1.0059061813979624,0.07002075709251168,29.0,2.0,0.0440251572327044,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,120,160,4.008040603698756,4.4515406069586945,1.1106525724441667,1.000106502358896,0.01660071906878528,32.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,160,160,4.0509257352066905,4.6281653641829985,1.1424957322617655,1.0000455982377234,0.013216109458023647,33.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,200,160,4.094753436925714,4.770823980818297,1.165106533105487,1.0000295080578194,0.011289602934661361,33.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,240,160,4.098945085848366,4.892385791806257,1.193571928713378,1.000020247417294,0.009791070236010065,34.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,280,160,4.095939506514619,4.98918322405597,1.218080300287795,1.0000124697943502,0.008585865988314425,34.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,320,160,4.136049162165565,5.125005944192272,1.2391066312927734,1.0000080410349519,0.007648528631133998,34.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,360,160,4.156152292343635,5.23083256413128,1.258575768209311,1.0000054951575355,0.006900737377903617,35.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,400,160,4.100254264113546,5.287613252931735,1.2895817947706933,1.0000038978264916,0.006286406372952281,35.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,all,50,1,804.0,0.96993457532335,440,160,4.087432798330054,5.379269826387068,1.3160509522223343,1.000002794486062,0.00577144165576383,35.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,4,804.0,0.96993457532335,0,8000,9.139483541853089,19.342542350607594,2.116371484453242,7.7815691327359975,0.6616715193528572,4.0,18.0,0.4683085385673209,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,4,804.0,0.96993457532335,2000,8000,9.092586320658985,17.716064186802264,1.9484075885592795,1.0115965042909985,0.009586832657711883,1189.0,14.0,0.4986873359169896,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,4,804.0,0.96993457532335,4000,8000,8.745052477724222,16.53613362447776,1.890913023861128,1.0001679374439512,0.008209150770938964,1504.0,38.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,4,804.0,0.96993457532335,6000,8000,8.813107674549688,16.957991284329847,1.9241783841244544,1.0000006817960156,0.007712169085577836,1585.0,46.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,4,804.0,0.96993457532335,8000,8000,8.740645137192358,17.018832766818985,1.9470911471284968,1.0000003035797063,0.007380432753277079,1626.0,54.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,4,804.0,0.96993457532335,10000,8000,8.705104912238607,16.880038689419273,1.9390965254982089,1.0000002096873353,0.007190952692812828,1652.0,64.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,4,804.0,0.96993457532335,12000,8000,8.679360951301202,16.620161365273628,1.9149061156146465,1.0000001372699472,0.007094073907708282,1672.0,72.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,4,804.0,0.96993457532335,14000,8000,8.660229067433072,16.392197022542597,1.8928133303292995,1.0000000856863216,0.00704757786396056,1686.0,80.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,4,804.0,0.96993457532335,16000,8000,8.613497274759718,16.333667964461963,1.8962875871946692,1.000000056383191,0.007033724693149896,1697.0,92.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,4,804.0,0.96993457532335,18000,8000,8.53687889874082,16.416616580425714,1.9230232471550166,1.0000000390608828,0.007043283526274187,1704.0,104.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,4,804.0,0.96993457532335,20000,8000,8.450644806778614,16.49399169672217,1.9518027409567198,1.0000000275279763,0.007069794669484347,1710.0,112.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,1,804.0,0.96993457532335,0,8000,4.194189525672745,5.964759528028664,1.4221483057735502,4.705989273643092,0.6616715193528572,4.0,18.0,0.4683085385673209,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,1,804.0,0.96993457532335,2000,8000,4.751943929852317,7.062158745276902,1.4861620527362542,1.0008652136546516,0.009586832657711883,1189.0,14.0,0.4986873359169896,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,1,804.0,0.96993457532335,4000,8000,5.495120945400785,8.71723090305103,1.586358333085832,1.0000465683397688,0.008209150770938964,1504.0,38.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,1,804.0,0.96993457532335,6000,8000,5.702104974642018,9.122906483360953,1.5999190691738705,1.000029825628141,0.007712169085577836,1585.0,46.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,1,804.0,0.96993457532335,8000,8000,5.668700728285034,9.251214362942179,1.6319814374361885,1.000027315400981,0.007380432753277079,1626.0,54.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,1,804.0,0.96993457532335,10000,8000,5.630423216366955,9.367339924112288,1.6637008558934916,1.0000259410284769,0.007190952692812828,1652.0,64.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,1,804.0,0.96993457532335,12000,8000,5.586145894309235,9.477273986827631,1.6965675738047585,1.000025253545997,0.007094073907708282,1672.0,72.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,1,804.0,0.96993457532335,14000,8000,5.54184772899302,9.576542150327024,1.7280413715133105,1.0000249282216354,0.00704757786396056,1686.0,80.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,1,804.0,0.96993457532335,16000,8000,5.49823877749695,9.668688531907101,1.7585064823810235,1.0000248342143845,0.007033724693149896,1697.0,92.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,1,804.0,0.96993457532335,18000,8000,5.45426612142133,9.754228824774227,1.7883668687277707,1.0000249050281014,0.007043283526274187,1704.0,104.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,1,1,804.0,0.96993457532335,20000,8000,5.409296673777457,9.837293355595797,1.8185900956928196,1.0000250954902776,0.007069794669484347,1710.0,112.0,0.49993749218652334,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,4,804.0,0.96993457532335,0,800,12.091228397595236,18.613949172902963,1.539458900354988,5.528873733809711,1.14750581874822,1.0,18.0,0.20275344180225283,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,4,804.0,0.96993457532335,200,800,10.343992755842198,17.042733530621184,1.6475972028301737,1.0304913168678242,0.03567675567982934,119.0,4.0,0.11889862327909888,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,4,804.0,0.96993457532335,400,800,9.909772001848713,16.7499352634389,1.6902442619582088,1.0006756923743312,0.005745248679998412,151.0,2.0,0.02002503128911139,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,4,804.0,0.96993457532335,600,800,9.997151779616539,16.69342812978899,1.6698184140632604,1.0000495930344415,0.00298997993854706,159.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,4,804.0,0.96993457532335,800,800,10.416743608935281,16.70045421645739,1.6032317625761725,1.0000246659222225,0.002486518166335707,163.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,4,804.0,0.96993457532335,1000,800,11.03975855413767,16.709283426803587,1.5135551511261083,1.0000174953121514,0.002142165491146554,166.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,4,804.0,0.96993457532335,1200,800,11.600854141636686,16.702799558154734,1.4397904976847031,1.0000112592476755,0.001863433912876997,168.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,4,804.0,0.96993457532335,1400,800,11.969006349031538,16.69624346593691,1.3949565217907893,1.0000070537655092,0.0016445288811338147,169.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,4,804.0,0.96993457532335,1600,800,12.353523671976413,16.692540286771703,1.3512371635825828,1.0000046273164807,0.0014730169421385267,170.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,4,804.0,0.96993457532335,1800,800,12.502819753117528,16.690347137230265,1.3349266378945113,1.0000032125662524,0.001334178158130109,171.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,4,804.0,0.96993457532335,2000,800,12.74683939684919,16.687915158949142,1.3091806242631505,1.000002266650602,0.0012191543720923197,171.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,1,804.0,0.96993457532335,0,800,5.0749950184807116,8.857202072412068,1.7452632052166284,10.359433863379149,1.14750581874822,1.0,18.0,0.20275344180225283,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,1,804.0,0.96993457532335,200,800,4.800506770698667,7.933744284911223,1.6526889063748875,1.0341708826831353,0.03567675567982934,119.0,4.0,0.11889862327909888,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,1,804.0,0.96993457532335,400,800,4.903652416447306,7.975258328797489,1.6263914428452821,1.0006643380086138,0.005745248679998412,151.0,2.0,0.02002503128911139,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,1,804.0,0.96993457532335,600,800,4.999458259151086,8.133071960609298,1.626790651911614,1.000004007703299,0.00298997993854706,159.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,1,804.0,0.96993457532335,800,800,5.048796031975366,8.150199536578684,1.6142857594090367,1.0000018381479856,0.002486518166335707,163.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,1,804.0,0.96993457532335,1000,800,5.027599896436442,8.269136263168305,1.6447482762161445,1.0000012748741058,0.002142165491146554,166.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,1,804.0,0.96993457532335,1200,800,4.957417756722194,8.315448882796206,1.6773750550920519,1.000000832550961,0.001863433912876997,168.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,1,804.0,0.96993457532335,1400,800,4.894443762577126,8.382953043390998,1.7127488740369199,1.0000005198065618,0.0016445288811338147,169.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,1,804.0,0.96993457532335,1600,800,4.8454885467623,8.299897484249163,1.7129124141248997,1.0000003414010685,0.0014730169421385267,170.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,1,804.0,0.96993457532335,1800,800,4.80758661378937,8.181884230743847,1.7018693344548679,1.0000002364187075,0.001334178158130109,171.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,10,1,804.0,0.96993457532335,2000,800,4.787584146236405,8.16432896244627,1.705312891234377,1.0000001661944848,0.0012191543720923197,171.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,4,804.0,0.96993457532335,0,160,,,,1.0511588860031875,0.3550401366502988,4.0,4.0,0.20125786163522014,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,4,804.0,0.96993457532335,40,160,,,,1.0419431323323118,0.16201953227437005,24.0,4.0,0.12578616352201258,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,4,804.0,0.96993457532335,80,160,,,,1.001628998311984,0.028011482787938885,31.0,2.0,0.018867924528301886,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,4,804.0,0.96993457532335,120,160,,,,1.0003416564636747,0.01485563850697654,32.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,4,804.0,0.96993457532335,160,160,,,,1.000182511450546,0.012361163649881926,33.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,4,804.0,0.96993457532335,200,160,,,,1.0001360478486707,0.01065314230052213,34.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,4,804.0,0.96993457532335,240,160,,,,1.0000874220543505,0.009269135880101583,34.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,4,804.0,0.96993457532335,280,160,,,,1.0000553579297016,0.008181382852455305,34.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,4,804.0,0.96993457532335,320,160,,,,1.0000369937330362,0.007328973371601715,34.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,4,804.0,0.96993457532335,360,160,,,,1.000025909688919,0.0066385798950192665,35.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,4,804.0,0.96993457532335,400,160,,,,1.000018791196211,0.006066197138390206,35.0,2.0,0.0,True
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,1,804.0,0.96993457532335,0,160,4.292869004905996,2.755850691259316,0.6419601176066314,1.1669441598187356,0.3550401366502988,4.0,4.0,0.20125786163522014,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,1,804.0,0.96993457532335,40,160,3.924765249407477,3.8941799147540177,0.9922070919635061,1.031491279603436,0.16201953227437005,24.0,4.0,0.12578616352201258,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,1,804.0,0.96993457532335,80,160,3.976362875734218,4.302083521024273,1.081914215444915,1.0007368152758203,0.028011482787938885,31.0,2.0,0.018867924528301886,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,1,804.0,0.96993457532335,120,160,4.030986852671618,4.530120816910942,1.1238242600341186,1.0000730563128035,0.01485563850697654,32.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,1,804.0,0.96993457532335,160,160,4.052579801850954,4.68749844107451,1.156670237297626,1.000036414272159,0.012361163649881926,33.0,2.0,0.0,False
eos_lr1.5e+06_s2,1500000.0,2.0,train_loss,post,50,1,804.0,0.96993457532335,200,160,4.096394587251099,4.82282895700356,1.1773350575194312,1.000025968329312,0.01065314230052213,34.0,2.0,0.0,False
