step,train_steps,train_time_ms,step_avg_ms
905,2330,55607.0,61.44
906,2330,55670.0,61.45
907,2330,55730.0,61.44
908,2330,55793.0,61.45
909,2330,55854.0,61.45
910,2330,55917.0,61.45
911,2330,55978.0,61.45
912,2330,56042.0,61.45
913,2330,56102.0,61.45
914,2330,56166.0,61.45
915,2330,56226.0,61.45
916,2330,56289.0,61.45
917,2330,56350.0,61.45
918,2330,56413.0,61.45
919,2330,56473.0,61.45
920,2330,56537.0,61.45
921,2330,56598.0,61.45
922,2330,56661.0,61.45
923,2330,56722.0,61.45
924,2330,56785.0,61.46
925,2330,56846.0,61.45
926,2330,56908.0,61.46
927,2330,56969.0,61.46
928,2330,57031.0,61.46
929,2330,57092.0,61.46
930,2330,57154.0,61.46
931,2330,57216.0,61.46
932,2330,57279.0,61.46
933,2330,57339.0,61.46
934,2330,57403.0,61.46
935,2330,57464.0,61.46
936,2330,57527.0,61.46
937,2330,57587.0,61.46
938,2330,57650.0,61.46
939,2330,57710.0,61.46
940,2330,57772.0,61.46
941,2330,57833.0,61.46
942,2330,57897.0,61.46
943,2330,57958.0,61.46
944,2330,58021.0,61.46
945,2330,58081.0,61.46
946,2330,58144.0,61.46
947,2330,58205.0,61.46
948,2330,58268.0,61.46
949,2330,58328.0,61.46
950,2330,58391.0,61.46
951,2330,58452.0,61.46
952,2330,58515.0,61.47
953,2330,58578.0,61.47
954,2330,58640.0,61.47
955,2330,58700.0,61.47
956,2330,58764.0,61.47
957,2330,58826.0,61.47
958,2330,58888.0,61.47
959,2330,58949.0,61.47
960,2330,59011.0,61.47
961,2330,59072.0,61.47
962,2330,59137.0,61.47
963,2330,59197.0,61.47
964,2330,59260.0,61.47
965,2330,59321.0,61.47
966,2330,59384.0,61.47
967,2330,59445.0,61.47
968,2330,59508.0,61.48
969,2330,59568.0,61.47
970,2330,59631.0,61.48
971,2330,59691.0,61.47
972,2330,59754.0,61.48
973,2330,59815.0,61.47
974,2330,59878.0,61.48
975,2330,59939.0,61.48
976,2330,60002.0,61.48
977,2330,60063.0,61.48
978,2330,60127.0,61.48
979,2330,60187.0,61.48
980,2330,60250.0,61.48
981,2330,60311.0,61.48
982,2330,60375.0,61.48
983,2330,60436.0,61.48
984,2330,60498.0,61.48
985,2330,60559.0,61.48
986,2330,60622.0,61.48
987,2330,60683.0,61.48
988,2330,60745.0,61.48
989,2330,60805.0,61.48
990,2330,60868.0,61.48
991,2330,60928.0,61.48
992,2330,60991.0,61.48
993,2330,61051.0,61.48
994,2330,61114.0,61.48
