run,column,smooth,kind,i,depth
mod_wd1,train_loss,401,surrogate,21,1.9684071576345383
mod_wd1,train_loss,401,surrogate,22,1.4598519008354982
mod_wd1,train_loss,401,surrogate,23,4.218371053874362
mod_wd1,train_loss,401,surrogate,24,2.4818917733490835
mod_wd1,train_loss,401,surrogate,25,1.046288890917228
mod_wd1,train_loss,401,surrogate,26,2.0364773445298385
mod_wd1,train_loss,401,surrogate,27,2.2826188872881157
mod_wd1,train_loss,401,surrogate,28,2.003276424876287
mod_wd1,train_loss,401,surrogate,29,3.2490310508175195
mod_wd1,train_loss,401,surrogate,30,2.128269158943165
mod_wd1,train_loss,401,surrogate,31,2.828869625049922
mod_wd1,train_loss,401,surrogate,32,1.5998146545990564
mod_wd1,train_loss,401,surrogate,33,1.8056047744925834
mod_wd1,train_loss,401,surrogate,34,3.30605183863409
mod_wd1,train_loss,401,surrogate,35,1.8040300398326756
mod_wd1,train_loss,401,surrogate,36,2.201719442160822
mod_wd1,train_loss,401,surrogate,37,1.6008710162916486
mod_wd1,train_loss,401,surrogate,38,3.1943376005230952
mod_wd1_s43,weight_norm,101,observed,-1,1.912000903845017
mod_wd1_s43,weight_norm,101,surrogate,0,1.092292888178732
mod_wd1_s43,weight_norm,101,surrogate,1,1.2563452681173588
mod_wd1_s43,weight_norm,101,surrogate,2,1.3436259158214612
mod_wd1_s43,weight_norm,101,surrogate,3,1.1911479437189363
mod_wd1_s43,weight_norm,101,surrogate,4,1.3860722639633853
mod_wd1_s43,weight_norm,101,surrogate,5,1.2205798190187582
mod_wd1_s43,weight_norm,101,surrogate,6,1.458819655726113
mod_wd1_s43,weight_norm,101,surrogate,7,1.3528182307204317
mod_wd1_s43,weight_norm,101,surrogate,8,1.2307406756528125
mod_wd1_s43,weight_norm,101,surrogate,9,1.568423718889823
mod_wd1_s43,weight_norm,101,surrogate,10,1.663856817552178
mod_wd1_s43,weight_norm,101,surrogate,11,1.3876803563189044
mod_wd1_s43,weight_norm,101,surrogate,12,1.046172792687817
mod_wd1_s43,weight_norm,101,surrogate,13,1.3346140259453312
mod_wd1_s43,weight_norm,101,surrogate,14,1.532137697632227
mod_wd1_s43,weight_norm,101,surrogate,15,1.6125914098370489
mod_wd1_s43,weight_norm,101,surrogate,16,1.5770374639663705
mod_wd1_s43,weight_norm,101,surrogate,17,1.5439165450175205
mod_wd1_s43,weight_norm,101,surrogate,18,1.475605953621184
mod_wd1_s43,weight_norm,101,surrogate,19,1.3906954026902285
mod_wd1_s43,weight_norm,101,surrogate,20,1.5023752651588593
mod_wd1_s43,weight_norm,101,surrogate,21,1.4841817651079294
mod_wd1_s43,weight_norm,101,surrogate,22,1.722507239569565
mod_wd1_s43,weight_norm,101,surrogate,23,1.4545933955756234
mod_wd1_s43,weight_norm,101,surrogate,24,1.4020298527034332
mod_wd1_s43,weight_norm,101,surrogate,25,1.3509770011360054
mod_wd1_s43,weight_norm,101,surrogate,26,1.254200564262379
mod_wd1_s43,weight_norm,101,surrogate,27,1.4949803883434922
mod_wd1_s43,weight_norm,101,surrogate,28,1.3020927351030738
mod_wd1_s43,weight_norm,101,surrogate,29,1.2697526745880807
mod_wd1_s43,weight_norm,101,surrogate,30,1.2351279963862722
mod_wd1_s43,weight_norm,101,surrogate,31,1.402681096718381
mod_wd1_s43,weight_norm,101,surrogate,32,1.4972039588476043
mod_wd1_s43,weight_norm,101,surrogate,33,1.401992830977709
mod_wd1_s43,weight_norm,101,surrogate,34,1.4754292604985138
mod_wd1_s43,weight_norm,101,surrogate,35,1.426852166944608
mod_wd1_s43,weight_norm,101,surrogate,36,1.4364876266553452
mod_wd1_s43,weight_norm,101,surrogate,37,1.4683719186611222
mod_wd1_s43,weight_norm,101,surrogate,38,1.4572605736903244
mod_wd1_s43,weight_norm,201,observed,-1,1.912000903845017
mod_wd1_s43,weight_norm,201,surrogate,0,1.553838180410564
mod_wd1_s43,weight_norm,201,surrogate,1,1.4559822795085027
mod_wd1_s43,weight_norm,201,surrogate,2,1.6410543328255538
mod_wd1_s43,weight_norm,201,surrogate,3,1.2070780861530117
mod_wd1_s43,weight_norm,201,surrogate,4,1.6257420322373413
mod_wd1_s43,weight_norm,201,surrogate,5,1.6801422700322477
mod_wd1_s43,weight_norm,201,surrogate,6,1.330275929917899
mod_wd1_s43,weight_norm,201,surrogate,7,1.5573987271693719
mod_wd1_s43,weight_norm,201,surrogate,8,1.513985275630824
mod_wd1_s43,weight_norm,201,surrogate,9,1.2410630599060752
mod_wd1_s43,weight_norm,201,surrogate,10,1.878259945431436
mod_wd1_s43,weight_norm,201,surrogate,11,1.4543836617321764
mod_wd1_s43,weight_norm,201,surrogate,12,1.311429880784981
mod_wd1_s43,weight_norm,201,surrogate,13,1.4920787349532947
mod_wd1_s43,weight_norm,201,surrogate,14,1.9458769377633203
mod_wd1_s43,weight_norm,201,surrogate,15,1.4805854776104737
mod_wd1_s43,weight_norm,201,surrogate,16,1.384195103857701
mod_wd1_s43,weight_norm,201,surrogate,17,1.1715218060816295
mod_wd1_s43,weight_norm,201,surrogate,18,1.5783340634152112
mod_wd1_s43,weight_norm,201,surrogate,19,1.431302735453846
mod_wd1_s43,weight_norm,201,surrogate,20,1.6132211695816865
mod_wd1_s43,weight_norm,201,surrogate,21,1.1267240764022486
mod_wd1_s43,weight_norm,201,surrogate,22,0.9988873595522687
mod_wd1_s43,weight_norm,201,surrogate,23,1.6176315933764929
mod_wd1_s43,weight_norm,201,surrogate,24,1.2488004179651515
mod_wd1_s43,weight_norm,201,surrogate,25,1.3560780223736753
mod_wd1_s43,weight_norm,201,surrogate,26,1.5038351837134425
mod_wd1_s43,weight_norm,201,surrogate,27,1.1466778504425792
mod_wd1_s43,weight_norm,201,surrogate,28,1.4845319401645272
mod_wd1_s43,weight_norm,201,surrogate,29,1.6887844667174141
mod_wd1_s43,weight_norm,201,surrogate,30,1.4813339749225813
mod_wd1_s43,weight_norm,201,surrogate,31,1.5736615981114894
mod_wd1_s43,weight_norm,201,surrogate,32,1.6563127914007838
mod_wd1_s43,weight_norm,201,surrogate,33,1.165625870535078
mod_wd1_s43,weight_norm,201,surrogate,34,1.30826027850677
mod_wd1_s43,weight_norm,201,surrogate,35,1.6507752252373356
mod_wd1_s43,weight_norm,201,surrogate,36,1.2787283834056322
mod_wd1_s43,weight_norm,201,surrogate,37,1.213097495579548
mod_wd1_s43,weight_norm,201,surrogate,38,1.1170323912273092
mod_wd1_s43,weight_norm,401,observed,-1,1.912000903845017
mod_wd1_s43,weight_norm,401,surrogate,0,1.3792967912977014
mod_wd1_s43,weight_norm,401,surrogate,1,1.4016240464382046
mod_wd1_s43,weight_norm,401,surrogate,2,1.2744051189151062
mod_wd1_s43,weight_norm,401,surrogate,3,1.6651241637400185
mod_wd1_s43,weight_norm,401,surrogate,4,1.46437098081037
mod_wd1_s43,weight_norm,401,surrogate,5,1.2624097200723081
mod_wd1_s43,weight_norm,401,surrogate,6,1.458702560571775
mod_wd1_s43,weight_norm,401,surrogate,7,1.602625784479656
mod_wd1_s43,weight_norm,401,surrogate,8,1.148988791472689
mod_wd1_s43,weight_norm,401,surrogate,9,1.5256413632039167
mod_wd1_s43,weight_norm,401,surrogate,10,1.723158171300074
mod_wd1_s43,weight_norm,401,surrogate,11,1.483481718083032
mod_wd1_s43,weight_norm,401,surrogate,12,1.2520961517438005
mod_wd1_s43,weight_norm,401,surrogate,13,1.28465692583588
mod_wd1_s43,weight_norm,401,surrogate,14,1.383513361777087
mod_wd1_s43,weight_norm,401,surrogate,15,1.0577885015046533
mod_wd1_s43,weight_norm,401,surrogate,16,1.2872713417478283
mod_wd1_s43,weight_norm,401,surrogate,17,1.2217093350249284
mod_wd1_s43,weight_norm,401,surrogate,18,1.4010839578440897
mod_wd1_s43,weight_norm,401,surrogate,19,1.4205676309144124
mod_wd1_s43,weight_norm,401,surrogate,20,1.4195604342199584
mod_wd1_s43,weight_norm,401,surrogate,21,1.4742624096664392
mod_wd1_s43,weight_norm,401,surrogate,22,1.5174830416658196
mod_wd1_s43,weight_norm,401,surrogate,23,1.379230612979417
mod_wd1_s43,weight_norm,401,surrogate,24,1.0737571462296627
mod_wd1_s43,weight_norm,401,surrogate,25,1.8485936358352193
mod_wd1_s43,weight_norm,401,surrogate,26,1.502576329699412
mod_wd1_s43,weight_norm,401,surrogate,27,1.484065767902522
mod_wd1_s43,weight_norm,401,surrogate,28,1.3906391758653827
mod_wd1_s43,weight_norm,401,surrogate,29,1.24036098345283
mod_wd1_s43,weight_norm,401,surrogate,30,1.2444732754898966
mod_wd1_s43,weight_norm,401,surrogate,31,2.019228437432183
mod_wd1_s43,weight_norm,401,surrogate,32,1.2407930664829137
mod_wd1_s43,weight_norm,401,surrogate,33,1.30582195879298
mod_wd1_s43,weight_norm,401,surrogate,34,1.2438080976098627
mod_wd1_s43,weight_norm,401,surrogate,35,2.0003395260443733
mod_wd1_s43,weight_norm,401,surrogate,36,1.3440936478663308
mod_wd1_s43,weight_norm,401,surrogate,37,1.35446471375386
mod_wd1_s43,weight_norm,401,surrogate,38,1.7037421588840345
mod_wd1_s43,train_loss,101,observed,-1,2.048934494833673
mod_wd1_s43,train_loss,101,surrogate,0,2.8208439537780134
mod_wd1_s43,train_loss,101,surrogate,1,12.980491550654286
mod_wd1_s43,train_loss,101,surrogate,2,2.288544594862158
mod_wd1_s43,train_loss,101,surrogate,3,2.700593587076962
mod_wd1_s43,train_loss,101,surrogate,4,2.885745503000772
mod_wd1_s43,train_loss,101,surrogate,5,2.53968814154478
mod_wd1_s43,train_loss,101,surrogate,6,2.6194318270618964
mod_wd1_s43,train_loss,101,surrogate,7,1.4397681208098476
mod_wd1_s43,train_loss,101,surrogate,8,2.2956690231657673
mod_wd1_s43,train_loss,101,surrogate,9,2.8922545143375062
mod_wd1_s43,train_loss,101,surrogate,10,8.057356041381317
mod_wd1_s43,train_loss,101,surrogate,11,1.8203908006664653
mod_wd1_s43,train_loss,101,surrogate,12,1.4485175691499823
mod_wd1_s43,train_loss,101,surrogate,13,8.894849935830226
mod_wd1_s43,train_loss,101,surrogate,14,1.8311589055414808
mod_wd1_s43,train_loss,101,surrogate,15,7.123332997935011
mod_wd1_s43,train_loss,101,surrogate,16,1.4553506920484867
mod_wd1_s43,train_loss,101,surrogate,17,5.2810085211711595
mod_wd1_s43,train_loss,101,surrogate,18,3.349453683687633
mod_wd1_s43,train_loss,101,surrogate,19,1.4074289354305087
mod_wd1_s43,train_loss,101,surrogate,20,2.006570223194862
mod_wd1_s43,train_loss,101,surrogate,21,4.470179884047135
mod_wd1_s43,train_loss,101,surrogate,22,3.8975821361906275
mod_wd1_s43,train_loss,101,surrogate,23,6.7241832845738845
mod_wd1_s43,train_loss,101,surrogate,24,2.058275165289824
mod_wd1_s43,train_loss,101,surrogate,25,1.8955567993610598
mod_wd1_s43,train_loss,101,surrogate,26,7.916290164186825
mod_wd1_s43,train_loss,101,surrogate,27,1.2680489364506276
mod_wd1_s43,train_loss,101,surrogate,28,1.6147533430334526
mod_wd1_s43,train_loss,101,surrogate,29,2.2939568016599092
mod_wd1_s43,train_loss,101,surrogate,30,1.5328107794458972
mod_wd1_s43,train_loss,101,surrogate,31,2.353294775556748
mod_wd1_s43,train_loss,101,surrogate,32,2.3757394296035446
mod_wd1_s43,train_loss,101,surrogate,33,2.1427476557827125
mod_wd1_s43,train_loss,101,surrogate,34,1.7720889076104496
mod_wd1_s43,train_loss,101,surrogate,35,1.8621414110919356
mod_wd1_s43,train_loss,101,surrogate,36,2.2973140906265477
mod_wd1_s43,train_loss,101,surrogate,37,3.1566282349757406
mod_wd1_s43,train_loss,101,surrogate,38,1.5512490508135228
mod_wd1_s43,train_loss,201,observed,-1,2.048934494833673
mod_wd1_s43,train_loss,201,surrogate,0,3.5774534911103624
mod_wd1_s43,train_loss,201,surrogate,1,4.020280884024618
mod_wd1_s43,train_loss,201,surrogate,2,1.7798084687600333
mod_wd1_s43,train_loss,201,surrogate,3,1.4449115472948735
mod_wd1_s43,train_loss,201,surrogate,4,2.7705182047973387
mod_wd1_s43,train_loss,201,surrogate,5,1.588278283120023
mod_wd1_s43,train_loss,201,surrogate,6,1.3629227523645193
mod_wd1_s43,train_loss,201,surrogate,7,2.469988512373655
mod_wd1_s43,train_loss,201,surrogate,8,1.5799543225504422
mod_wd1_s43,train_loss,201,surrogate,9,2.0248816842433155
mod_wd1_s43,train_loss,201,surrogate,10,1.6665306490019052
mod_wd1_s43,train_loss,201,surrogate,11,3.0023354586513458
mod_wd1_s43,train_loss,201,surrogate,12,2.301488786028457
mod_wd1_s43,train_loss,201,surrogate,13,3.160729538655631
mod_wd1_s43,train_loss,201,surrogate,14,3.2591799117379616
mod_wd1_s43,train_loss,201,surrogate,15,1.8619161842995937
mod_wd1_s43,train_loss,201,surrogate,16,1.2729211895876205
mod_wd1_s43,train_loss,201,surrogate,17,1.8099567240548216
mod_wd1_s43,train_loss,201,surrogate,18,4.567613585899
mod_wd1_s43,train_loss,201,surrogate,19,1.5342049296530338
mod_wd1_s43,train_loss,201,surrogate,20,2.700300526530323
mod_wd1_s43,train_loss,201,surrogate,21,2.657446612396244
mod_wd1_s43,train_loss,201,surrogate,22,1.5028252474219894
mod_wd1_s43,train_loss,201,surrogate,23,1.7016338182996722
mod_wd1_s43,train_loss,201,surrogate,24,2.528976646913586
mod_wd1_s43,train_loss,201,surrogate,25,5.619322858031911
mod_wd1_s43,train_loss,201,surrogate,26,1.6711759519078542
mod_wd1_s43,train_loss,201,surrogate,27,2.0538084175850746
mod_wd1_s43,train_loss,201,surrogate,28,6.974025628238926
mod_wd1_s43,train_loss,201,surrogate,29,1.1100489691620539
mod_wd1_s43,train_loss,201,surrogate,30,3.762037707075608
mod_wd1_s43,train_loss,201,surrogate,31,2.332141218826486
mod_wd1_s43,train_loss,201,surrogate,32,5.288618430541287
mod_wd1_s43,train_loss,201,surrogate,33,1.716212639351326
mod_wd1_s43,train_loss,201,surrogate,34,1.8082588063861837
mod_wd1_s43,train_loss,201,surrogate,35,2.143971231048724
mod_wd1_s43,train_loss,201,surrogate,36,1.2206259604346958
mod_wd1_s43,train_loss,201,surrogate,37,5.968253983924087
mod_wd1_s43,train_loss,201,surrogate,38,1.7339035957498792
mod_wd1_s43,train_loss,401,observed,-1,2.048934494833673
mod_wd1_s43,train_loss,401,surrogate,0,4.004227147484868
mod_wd1_s43,train_loss,401,surrogate,1,2.0974816124057782
mod_wd1_s43,train_loss,401,surrogate,2,2.3463323949250534
mod_wd1_s43,train_loss,401,surrogate,3,2.2440606970680417
mod_wd1_s43,train_loss,401,surrogate,4,2.3185173933227174
mod_wd1_s43,train_loss,401,surrogate,5,1.6920084215672435
mod_wd1_s43,train_loss,401,surrogate,6,3.0100107895267314
mod_wd1_s43,train_loss,401,surrogate,7,3.245299551782591
mod_wd1_s43,train_loss,401,surrogate,8,2.0218908060920064
mod_wd1_s43,train_loss,401,surrogate,9,2.580876018256589
mod_wd1_s43,train_loss,401,surrogate,10,2.120993184418289
mod_wd1_s43,train_loss,401,surrogate,11,3.2647610632151833
mod_wd1_s43,train_loss,401,surrogate,12,1.338549434163403
mod_wd1_s43,train_loss,401,surrogate,13,3.139890219614573
mod_wd1_s43,train_loss,401,surrogate,14,1.6222156864590862
mod_wd1_s43,train_loss,401,surrogate,15,2.4219172161341795
mod_wd1_s43,train_loss,401,surrogate,16,2.574918181728227
mod_wd1_s43,train_loss,401,surrogate,17,3.4651278397935577
mod_wd1_s43,train_loss,401,surrogate,18,2.396066223658289
mod_wd1_s43,train_loss,401,surrogate,19,2.00176423910759
mod_wd1_s43,train_loss,401,surrogate,20,1.7193876183359438
mod_wd1_s43,train_loss,401,surrogate,21,2.415370097568992
mod_wd1_s43,train_loss,401,surrogate,22,1.6191993794743818
mod_wd1_s43,train_loss,401,surrogate,23,2.853330057385055
mod_wd1_s43,train_loss,401,surrogate,24,2.2690565927771016
mod_wd1_s43,train_loss,401,surrogate,25,1.6775274227267214
mod_wd1_s43,train_loss,401,surrogate,26,2.32455429389205
mod_wd1_s43,train_loss,401,surrogate,27,2.5004254730197273
mod_wd1_s43,train_loss,401,surrogate,28,4.276575540053821
mod_wd1_s43,train_loss,401,surrogate,29,2.8894370109197385
mod_wd1_s43,train_loss,401,surrogate,30,2.572867604379636
mod_wd1_s43,train_loss,401,surrogate,31,2.0208153164369
mod_wd1_s43,train_loss,401,surrogate,32,2.0724756360454126
mod_wd1_s43,train_loss,401,surrogate,33,1.7935407515981885
mod_wd1_s43,train_loss,401,surrogate,34,2.1340570662179505
mod_wd1_s43,train_loss,401,surrogate,35,3.3526707682160364
mod_wd1_s43,train_loss,401,surrogate,36,1.9551931410557597
mod_wd1_s43,train_loss,401,surrogate,37,2.43013377543437
mod_wd1_s43,train_loss,401,surrogate,38,2.8088346317435553
mod_wd1_s44,weight_norm,101,observed,-1,2.139349747874732
mod_wd1_s44,weight_norm,101,surrogate,0,2.0214225595561013
mod_wd1_s44,weight_norm,101,surrogate,1,1.8284318448436794
mod_wd1_s44,weight_norm,101,surrogate,2,2.0140976373241917
mod_wd1_s44,weight_norm,101,surrogate,3,2.0047931573959796
mod_wd1_s44,weight_norm,101,surrogate,4,1.3037881685862567
mod_wd1_s44,weight_norm,101,surrogate,5,1.3498379071788187
mod_wd1_s44,weight_norm,101,surrogate,6,1.8640529321132895
mod_wd1_s44,weight_norm,101,surrogate,7,1.7610237834803106
mod_wd1_s44,weight_norm,101,surrogate,8,1.848191218664711
mod_wd1_s44,weight_norm,101,surrogate,9,1.8530666634742352
mod_wd1_s44,weight_norm,101,surrogate,10,2.1572712476940468
mod_wd1_s44,weight_norm,101,surrogate,11,1.9017016546648244
mod_wd1_s44,weight_norm,101,surrogate,12,1.8386420193289452
mod_wd1_s44,weight_norm,101,surrogate,13,1.595208935693057
mod_wd1_s44,weight_norm,101,surrogate,14,1.9042432147628061
mod_wd1_s44,weight_norm,101,surrogate,15,1.6741738169806673
mod_wd1_s44,weight_norm,101,surrogate,16,1.8617871977416174
mod_wd1_s44,weight_norm,101,surrogate,17,1.433878116100003
mod_wd1_s44,weight_norm,101,surrogate,18,1.8303488557651317
mod_wd1_s44,weight_norm,101,surrogate,19,2.0454851359000856
mod_wd1_s44,weight_norm,101,surrogate,20,1.5332983863001293
mod_wd1_s44,weight_norm,101,surrogate,21,1.743122560280632
mod_wd1_s44,weight_norm,101,surrogate,22,1.7448338200216877
mod_wd1_s44,weight_norm,101,surrogate,23,1.7340062335618278
mod_wd1_s44,weight_norm,101,surrogate,24,1.995870508516254
mod_wd1_s44,weight_norm,101,surrogate,25,1.9052056269880382
mod_wd1_s44,weight_norm,101,surrogate,26,1.4872556327219344
mod_wd1_s44,weight_norm,101,surrogate,27,1.8960812676609409
mod_wd1_s44,weight_norm,101,surrogate,28,1.819504797191019
mod_wd1_s44,weight_norm,101,surrogate,29,2.0799583938141253
mod_wd1_s44,weight_norm,101,surrogate,30,1.9847791185455297
mod_wd1_s44,weight_norm,101,surrogate,31,1.8518240248640228
mod_wd1_s44,weight_norm,101,surrogate,32,1.8870823717422005
mod_wd1_s44,weight_norm,101,surrogate,33,2.0556890650657986
mod_wd1_s44,weight_norm,101,surrogate,34,1.7872211518721213
mod_wd1_s44,weight_norm,101,surrogate,35,1.2671290491488374
mod_wd1_s44,weight_norm,101,surrogate,36,1.1464854513185903
mod_wd1_s44,weight_norm,101,surrogate,37,2.0718526666711723
mod_wd1_s44,weight_norm,101,surrogate,38,1.4661450945941585
mod_wd1_s44,weight_norm,201,observed,-1,2.139349747874732
mod_wd1_s44,weight_norm,201,surrogate,0,1.3302983736979503
mod_wd1_s44,weight_norm,201,surrogate,1,1.1640428494451656
mod_wd1_s44,weight_norm,201,surrogate,2,1.5632855790035167
mod_wd1_s44,weight_norm,201,surrogate,3,1.1752448465571275
mod_wd1_s44,weight_norm,201,surrogate,4,1.2127786044309519
mod_wd1_s44,weight_norm,201,surrogate,5,1.0504977020531592
mod_wd1_s44,weight_norm,201,surrogate,6,1.3819167620025732
mod_wd1_s44,weight_norm,201,surrogate,7,1.1365710571986103
mod_wd1_s44,weight_norm,201,surrogate,8,2.2725744741261025
mod_wd1_s44,weight_norm,201,surrogate,9,1.5224912055005275
mod_wd1_s44,weight_norm,201,surrogate,10,1.2812242533228577
mod_wd1_s44,weight_norm,201,surrogate,11,1.7484193732162214
mod_wd1_s44,weight_norm,201,surrogate,12,1.0494178886859489
mod_wd1_s44,weight_norm,201,surrogate,13,1.7466281351452406
mod_wd1_s44,weight_norm,201,surrogate,14,1.7892915159677851
mod_wd1_s44,weight_norm,201,surrogate,15,1.320386618418316
mod_wd1_s44,weight_norm,201,surrogate,16,1.0406881731033
mod_wd1_s44,weight_norm,201,surrogate,17,1.6453137964882005
mod_wd1_s44,weight_norm,201,surrogate,18,1.0713380586796455
mod_wd1_s44,weight_norm,201,surrogate,19,1.8105602452184835
mod_wd1_s44,weight_norm,201,surrogate,20,1.7616798045028716
mod_wd1_s44,weight_norm,201,surrogate,21,1.0328101852258929
mod_wd1_s44,weight_norm,201,surrogate,22,1.0447733586948913
mod_wd1_s44,weight_norm,201,surrogate,23,1.313288602231832
mod_wd1_s44,weight_norm,201,surrogate,24,1.0423636487585164
mod_wd1_s44,weight_norm,201,surrogate,25,1.148793813015747
mod_wd1_s44,weight_norm,201,surrogate,26,1.285369626476479
mod_wd1_s44,weight_norm,201,surrogate,27,1.4561188960973857
mod_wd1_s44,weight_norm,201,surrogate,28,1.260798272421417
mod_wd1_s44,weight_norm,201,surrogate,29,1.649883682399527
mod_wd1_s44,weight_norm,201,surrogate,30,1.1125550071530057
mod_wd1_s44,weight_norm,201,surrogate,31,1.546521920121007
mod_wd1_s44,weight_norm,201,surrogate,32,1.1485715481171501
mod_wd1_s44,weight_norm,201,surrogate,33,1.0953298675399392
mod_wd1_s44,weight_norm,201,surrogate,34,1.4318539761253668
mod_wd1_s44,weight_norm,201,surrogate,35,1.1924196346353344
mod_wd1_s44,weight_norm,201,surrogate,36,1.8353295795544282
mod_wd1_s44,weight_norm,201,surrogate,37,1.0276640369630123
mod_wd1_s44,weight_norm,201,surrogate,38,1.3771760953748555
mod_wd1_s44,weight_norm,401,observed,-1,2.139349747874732
mod_wd1_s44,weight_norm,401,surrogate,0,1.1670536335961876
mod_wd1_s44,weight_norm,401,surrogate,1,1.2237909702931486
mod_wd1_s44,weight_norm,401,surrogate,2,1.6828977199240587
mod_wd1_s44,weight_norm,401,surrogate,3,1.0053340828315118
mod_wd1_s44,weight_norm,401,surrogate,4,1.501046153367801
mod_wd1_s44,weight_norm,401,surrogate,5,1.1820831334121449
mod_wd1_s44,weight_norm,401,surrogate,6,1.459284409099613
mod_wd1_s44,weight_norm,401,surrogate,7,2.0747041724715345
mod_wd1_s44,weight_norm,401,surrogate,8,2.0471878784597553
mod_wd1_s44,weight_norm,401,surrogate,9,1.351919486728885
mod_wd1_s44,weight_norm,401,surrogate,10,1.2296228707834322
mod_wd1_s44,weight_norm,401,surrogate,11,1.261047850346748
mod_wd1_s44,weight_norm,401,surrogate,12,1.1273168617559224
mod_wd1_s44,weight_norm,401,surrogate,13,1.1161056472775572
mod_wd1_s44,weight_norm,401,surrogate,14,1.4659629562282126
mod_wd1_s44,weight_norm,401,surrogate,15,1.6153935947381133
mod_wd1_s44,weight_norm,401,surrogate,16,0.9964884872355011
mod_wd1_s44,weight_norm,401,surrogate,17,1.4480793653339863
mod_wd1_s44,weight_norm,401,surrogate,18,1.5856371242469935
mod_wd1_s44,weight_norm,401,surrogate,19,1.5097485322604582
mod_wd1_s44,weight_norm,401,surrogate,20,1.1814486882289243
mod_wd1_s44,weight_norm,401,surrogate,21,1.264048680969827
mod_wd1_s44,weight_norm,401,surrogate,22,1.4599200370235499
mod_wd1_s44,weight_norm,401,surrogate,23,1.772323318343688
mod_wd1_s44,weight_norm,401,surrogate,24,1.038497026773325
mod_wd1_s44,weight_norm,401,surrogate,25,1.2393079692366131
mod_wd1_s44,weight_norm,401,surrogate,26,1.2263302617465357
mod_wd1_s44,weight_norm,401,surrogate,27,1.3060062930512917
mod_wd1_s44,weight_norm,401,surrogate,28,1.0744041950256025
mod_wd1_s44,weight_norm,401,surrogate,29,1.3210234387127806
mod_wd1_s44,weight_norm,401,surrogate,30,1.5366592820376095
mod_wd1_s44,weight_norm,401,surrogate,31,1.1414738428603337
mod_wd1_s44,weight_norm,401,surrogate,32,1.5417642054552065
mod_wd1_s44,weight_norm,401,surrogate,33,1.741066849650866
mod_wd1_s44,weight_norm,401,surrogate,34,1.6352968896435571
mod_wd1_s44,weight_norm,401,surrogate,35,1.017534395367773
mod_wd1_s44,weight_norm,401,surrogate,36,1.4163672004346695
mod_wd1_s44,weight_norm,401,surrogate,37,1.1727221823696736
mod_wd1_s44,weight_norm,401,surrogate,38,1.149264713540797
mod_wd1_s44,train_loss,101,observed,-1,2.1118483814737075
mod_wd1_s44,train_loss,101,surrogate,0,5.343578277271731
mod_wd1_s44,train_loss,101,surrogate,1,5.301802059831858
mod_wd1_s44,train_loss,101,surrogate,2,5.624468220029831
mod_wd1_s44,train_loss,101,surrogate,3,2.3671220013952805
mod_wd1_s44,train_loss,101,surrogate,4,1.469661174685427
mod_wd1_s44,train_loss,101,surrogate,5,3.8923970424004644
mod_wd1_s44,train_loss,101,surrogate,6,5.330198021673312
mod_wd1_s44,train_loss,101,surrogate,7,3.078448447538257
mod_wd1_s44,train_loss,101,surrogate,8,1.0138981002294765
mod_wd1_s44,train_loss,101,surrogate,9,1.3712279372516893
mod_wd1_s44,train_loss,101,surrogate,10,1.1582307003203662
mod_wd1_s44,train_loss,101,surrogate,11,7.230596801378036
mod_wd1_s44,train_loss,101,surrogate,12,4.2183205102213845
mod_wd1_s44,train_loss,101,surrogate,13,1.6305947818064122
mod_wd1_s44,train_loss,101,surrogate,14,2.1865581879049634
mod_wd1_s44,train_loss,101,surrogate,15,1.517787997234847
mod_wd1_s44,train_loss,101,surrogate,16,1.3952449617253009
mod_wd1_s44,train_loss,101,surrogate,17,1.3194575958286097
mod_wd1_s44,train_loss,101,surrogate,18,1.6285451488325844
mod_wd1_s44,train_loss,101,surrogate,19,1.213827174988601
mod_wd1_s44,train_loss,101,surrogate,20,2.9818696295910616
mod_wd1_s44,train_loss,101,surrogate,21,6.944012805619819
mod_wd1_s44,train_loss,101,surrogate,22,2.6992729389850374
mod_wd1_s44,train_loss,101,surrogate,23,4.118147419843414
mod_wd1_s44,train_loss,101,surrogate,24,8.34062019747434
mod_wd1_s44,train_loss,101,surrogate,25,1.3412578885430306
mod_wd1_s44,train_loss,101,surrogate,26,1.0902876776778978
mod_wd1_s44,train_loss,101,surrogate,27,8.26722362806694
mod_wd1_s44,train_loss,101,surrogate,28,2.20431030316365
mod_wd1_s44,train_loss,101,surrogate,29,8.649248118280832
mod_wd1_s44,train_loss,101,surrogate,30,9.945464322653812
mod_wd1_s44,train_loss,101,surrogate,31,8.341456289888033
mod_wd1_s44,train_loss,101,surrogate,32,3.590971583020228
mod_wd1_s44,train_loss,101,surrogate,33,1.1600571103188608
mod_wd1_s44,train_loss,101,surrogate,34,2.652316049538351
mod_wd1_s44,train_loss,101,surrogate,35,2.188006686847343
mod_wd1_s44,train_loss,101,surrogate,36,8.00467152334896
mod_wd1_s44,train_loss,101,surrogate,37,3.7134984650036458
mod_wd1_s44,train_loss,101,surrogate,38,9.492877271241476
mod_wd1_s44,train_loss,201,observed,-1,2.1118483814737075
mod_wd1_s44,train_loss,201,surrogate,0,1.4729335686544633
mod_wd1_s44,train_loss,201,surrogate,1,1.4348186560366207
mod_wd1_s44,train_loss,201,surrogate,2,2.67199213842007
