max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
6,4,5,embedding,False,,,,,,,,,,,,,,,,,,,,,False
6,4,5,embedding,True,,,,,,,,,,,,,,,,,,,,,False
6,4,20,autocorr,False,,,,,,,,,,,,,,,,,,,,,False
6,4,20,autocorr,True,,,,,,,,,,,,,,,,,,,,,False
6,4,20,embedding,False,,,,,,,,,,,,,,,,,,,,,False
6,4,20,embedding,True,,,,,,,,,,,,,,,,,,,,,False
10,1,5,autocorr,False,1.2465509760680638,0.4088397790055249,-605.0,1.1197498794729914,0.19653179190751446,-305.0,1.378293601003764,0.4069767441860465,-865.0,2.5996562470424402,0.9421965317919075,-285.0,1.7320321050711418,0.8599221789883269,112.5,2.7156780417741673,0.876984126984127,-137.5,1.1197498794729914,1.7320321050711418,False
10,1,5,autocorr,True,1.281643995449907,0.35911602209944754,1695.0,1.4318039144866967,0.5028901734104047,-605.0,1.2219275931973126,0.1569767441860465,-865.0,1.6142690498886156,0.838150289017341,15.0,1.69859252949008,0.9182879377431906,112.5,1.6686374348238542,0.5753968253968254,-487.5,1.2219275931973126,1.69859252949008,False
10,1,5,embedding,False,1.2465509760680638,0.6132596685082873,-605.0,1.1197498794729914,0.19653179190751446,-305.0,1.378293601003764,0.4069767441860465,-865.0,2.463446250152103,0.9826589595375722,-285.0,1.7320321050711418,0.9182879377431906,112.5,2.7156780417741673,0.876984126984127,-137.5,1.1197498794729914,1.7320321050711418,False
10,1,5,embedding,True,1.281643995449907,0.35911602209944754,1695.0,1.4318039144866967,0.5028901734104047,-605.0,1.2219275931973126,0.1569767441860465,-865.0,1.6142690498886156,0.838150289017341,15.0,1.69859252949008,0.9182879377431906,112.5,1.6686374348238542,0.5753968253968254,-487.5,1.2219275931973126,1.69859252949008,False
10,1,20,autocorr,False,1.03239142998679,0.23756906077348067,-405.0,1.355047040684686,0.5549132947976878,795.0,2.048942754807088,0.8662790697674418,235.0,2.111856903280161,0.9190751445086706,715.0,1.3039109515731653,0.23735408560311283,212.5,7.188052610742092,0.9880952380952381,612.5,1.355047040684686,1.3039109515731653,True
