label,metric,bias,MAE,MRE,sd_seed,rho,factor,level
kn=20,roughness,-2.5891529442373047,2.5891529442373047,0.6330297324130433,0.03280753027771175,0.2571428571428572,kn,20.0
tau=1,LB,1.0680300567442702,1.0680300567442702,0.3894577130364906,0.21032260813622528,0.942857142857143,tau,1.0
tau=1,MG,-0.012999929393645285,0.5214288831199411,0.15712596232024958,0.13957071667564724,0.942857142857143,tau,1.0
tau=1,PR,-0.975107329053838,1.499473906938338,0.45904247978289664,0.10498680489610195,0.2,tau,1.0
tau=1,TwoNN,-0.01739067001325086,0.5532239169645973,0.18563909811975843,0.21169779544985298,0.7714285714285715,tau,1.0
tau=1,roughness,-2.5891529442373047,2.5891529442373047,0.6330297324130433,0.03280753027771175,0.2571428571428572,tau,1.0
tau=2,LB,2.018767504873034,2.018767504873034,0.6312438987825228,0.6343140557462162,0.942857142857143,tau,2.0
tau=2,MG,0.786876847730812,0.7888840394462941,0.2738148455582223,0.4473166117147007,0.942857142857143,tau,2.0
tau=2,PR,0.04165463493798782,1.228448894681634,0.4768583340612654,0.31100769421693336,0.48571428571428577,tau,2.0
tau=2,TwoNN,0.8884790161673658,1.0574019735120899,0.29229633616961603,0.39485860786825194,0.7714285714285715,tau,2.0
tau=2,roughness,-2.5891529442373047,2.5891529442373047,0.6330297324130433,0.03280753027771175,0.2571428571428572,tau,2.0
tau=3,LB,1.492969845933649,1.492969845933649,0.5271403247267802,0.17967081857684497,1.0,tau,3.0
tau=3,MG,0.41218108427768985,0.6572117659622181,0.2463126381705775,0.10974327837726355,1.0,tau,3.0
tau=3,PR,-0.45690139828695014,1.4626158486813932,0.48967052931287386,0.7312909825834804,0.48571428571428577,tau,3.0
tau=3,TwoNN,0.13701852418358115,0.4818834289444894,0.16009239214052398,0.2158218587758536,1.0,tau,3.0
tau=3,roughness,-2.5891529442373047,2.5891529442373047,0.6330297324130433,0.03280753027771175,0.2571428571428572,tau,3.0
