tag,mode,observer,r,MG,LB,TwoNN,PRdelay,traj_pr,update_pr,degenerate
qp,qp,fn_fro,9,9.99875319947397,10.259298840126366,7.666488072387136,5.846631116021957,8.999393822700046,7.752967210469689,0.0
qp,qp,fn_fro,10,9.840209429263176,10.012988017369327,19.234828704582384,7.794362612835744,9.99969586965282,8.872446323325548,0.0
qp,qp,fn_fro,11,9.595355208744916,10.0023774086701,13.385223030164617,9.112664815722079,10.999526936761018,9.827499342193125,0.0
qp,qp,fn_fro,12,10.404760600509148,10.647192242701866,9.15852167486778,9.226753458402474,11.999169485053262,10.53154818755921,0.0
qp,qp,fn_fro,13,10.545510779951242,10.809491134061535,7.647654987644698,10.577407201091042,12.996702036714366,11.43808809967569,0.0
qp,qp,fn_fro,14,10.277139521869584,10.5324073466564,8.651675038175036,10.83743800387294,13.99809962450129,12.549585978097666,0.0
qp,qp,fn_fro,15,11.51619979634537,12.036605711523155,13.404879807251257,10.862758722392034,14.996379601423305,13.177022506919036,0.0
qp,qp,fn_fro,16,13.693981542076452,14.37001066167516,15.543545444250514,10.021461160496436,15.996845199042092,13.866164157704164,0.0
qp,qp,fn_fro,17,12.838106268197885,13.358012216601272,17.246078386005095,11.437151329869375,16.99513769253994,14.984039149001996,0.0
qp,qp,fn_fro,18,11.81739048865352,12.313503840680575,16.1744245688045,10.450295629665584,17.992408429014848,16.082420823762725,0.0
qp,qp,fn_fro,19,11.93959836177214,12.340077772210167,19.829539308088716,12.988839484790375,18.996561440324214,16.97695879046329,0.0
qp,qp,fn_fro,20,11.593284505105354,12.085935284706377,11.809957958067681,13.510048858024662,19.992468181676006,17.54697231862508,0.0
qp,qp,fn_proj1,1,1.1000512474899058,1.1019278293045438,2.297633633540253,1.9915167335507649,1.0000019673200604,1.0000071192662474,0.0
qp,qp,fn_proj1,2,2.0448666138500555,2.075221634724111,2.418806955861231,2.3020447597733202,2.0000055046557987,1.56874757754359,0.0
qp,qp,fn_proj1,3,3.298011310408091,3.3493872878729403,11.14920935159754,2.6134608902226515,3.0000455836262683,2.5676430888364914,0.0
