sweep,arm,max_E,N,r,seed,observer,tau,truth_r,traj_rank,traj_pr,MG,LB,TwoNN,PRdelay,specPR256,roughness,acorr,degenerate,frac_floor,frac_sumfloor,tau_used,theiler_used,theiler_requested,embed_span,n_delay_vectors,crossings,margin_res,drive_cond,MG_2E,rho_ident,theiler_used_2E
E,theiler76,28,8000,16,0,c_proj1,4,16,20,15.993344327981156,9.610367480691655,10.084411280462453,11.666129847309556,9.20176983666412,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,4,76,76,108,7892,1392,0.0007851843335072,16.97995355340402,,,
E,theiler76,28,8000,16,0,fn_proj1,4,16,20,15.993344327981156,10.160496758976327,10.670331232782912,9.573003241215762,10.712171029083168,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,4,76,76,108,7892,1500,0.0007851843335072,16.97995355340402,,,
E,fixedspan,28,8000,16,0,c_norm,3,16,20,15.993344327981156,9.311690680003878,9.824460367529849,10.10751804802322,6.45013662656426,4.418776333539989,0.6255647889756456,2.0,False,0.0,0.0,3,81,81,81,7919,1649,0.0007851843335072,16.97995355340402,,,
E,fixedspan,28,8000,16,0,g_fro,3,16,20,15.993344327981156,16.382043222920103,17.341667891220833,17.90697104020034,17.60681940292817,43.8397335806196,0.8289612825362164,2.0,False,0.0,0.0,3,81,81,81,7919,2188,0.0007851843335072,16.97995355340402,,,
E,fixedspan,28,8000,16,0,c_proj1,3,16,20,15.993344327981156,8.82118843949273,9.29127266104704,10.535947302805663,7.968136637802372,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,3,81,81,81,7919,1392,0.0007851843335072,16.97995355340402,,,
E,fixedspan,28,8000,16,0,fn_proj1,3,16,20,15.993344327981156,9.343623259812643,9.76862477475875,8.95786741093617,10.534010517287436,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,3,81,81,81,7919,1500,0.0007851843335072,16.97995355340402,,,
E,frozen,20,8000,16,0,c_norm,4,16,20,15.993344327981156,8.612488762255632,9.099833430662704,9.486040019536532,6.140911486658607,4.418776333539989,0.6255647889756456,2.0,False,0.0,0.0,4,76,76,76,7924,1649,0.0007851843335072,16.97995355340402,10.209592930413706,1.1854404937115748,150.0
E,frozen,20,8000,16,0,g_fro,4,16,20,15.993344327981156,15.109262934167493,15.93317192853407,16.616650157080894,18.26894368189952,43.8397335806196,0.8289612825362164,2.0,False,0.0,0.0,4,76,76,76,7924,2188,0.0007851843335072,16.97995355340402,21.053650254102457,1.3934266910196238,150.0
E,frozen,20,8000,16,0,c_proj1,4,16,20,15.993344327981156,8.541260551732938,9.00741994103968,9.817753082860811,7.67764779258574,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,4,76,76,76,7924,1392,0.0007851843335072,16.97995355340402,10.615483646751402,1.2428474207589446,150.0
E,frozen,20,8000,16,0,fn_proj1,4,16,20,15.993344327981156,9.22838912727793,9.708937719973626,9.594528780138704,9.461185915256136,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,4,76,76,76,7924,1500,0.0007851843335072,16.97995355340402,11.04608445012286,1.1969677803758898,150.0
E,theiler76,20,8000,16,0,c_norm,4,16,20,15.993344327981156,8.612488762255632,9.099833430662704,9.486040019536532,6.140911486658607,4.418776333539989,0.6255647889756456,2.0,False,0.0,0.0,4,76,76,76,7924,1649,0.0007851843335072,16.97995355340402,,,
E,theiler76,20,8000,16,0,g_fro,4,16,20,15.993344327981156,15.109262934167493,15.93317192853407,16.616650157080894,18.26894368189952,43.8397335806196,0.8289612825362164,2.0,False,0.0,0.0,4,76,76,76,7924,2188,0.0007851843335072,16.97995355340402,,,
E,theiler76,20,8000,16,0,c_proj1,4,16,20,15.993344327981156,8.541260551732938,9.00741994103968,9.817753082860811,7.67764779258574,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,4,76,76,76,7924,1392,0.0007851843335072,16.97995355340402,,,
E,theiler76,20,8000,16,0,fn_proj1,4,16,20,15.993344327981156,9.22838912727793,9.708937719973626,9.594528780138704,9.461185915256136,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,4,76,76,76,7924,1500,0.0007851843335072,16.97995355340402,,,
E,fixedspan,20,8000,16,0,c_norm,4,16,20,15.993344327981156,8.612488762255632,9.099833430662704,9.486040019536532,6.140911486658607,4.418776333539989,0.6255647889756456,2.0,False,0.0,0.0,4,76,76,76,7924,1649,0.0007851843335072,16.97995355340402,,,
E,fixedspan,20,8000,16,0,g_fro,4,16,20,15.993344327981156,15.109262934167493,15.93317192853407,16.616650157080894,18.26894368189952,43.8397335806196,0.8289612825362164,2.0,False,0.0,0.0,4,76,76,76,7924,2188,0.0007851843335072,16.97995355340402,,,
E,fixedspan,20,8000,16,0,c_proj1,4,16,20,15.993344327981156,8.541260551732938,9.00741994103968,9.817753082860811,7.67764779258574,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,4,76,76,76,7924,1392,0.0007851843335072,16.97995355340402,,,
E,fixedspan,20,8000,16,0,fn_proj1,4,16,20,15.993344327981156,9.22838912727793,9.708937719973626,9.594528780138704,9.461185915256136,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,4,76,76,76,7924,1500,0.0007851843335072,16.97995355340402,,,
N,frozen,20,8000,16,0,c_norm,4,16,20,15.993344327981156,8.612488762255632,9.099833430662704,9.486040019536532,6.140911486658607,4.418776333539989,0.6255647889756456,2.0,False,0.0,0.0,4,76,76,76,7924,1649,0.0007851843335072,16.97995355340402,10.209592930413706,1.1854404937115748,150.0
N,frozen,20,8000,16,0,g_fro,4,16,20,15.993344327981156,15.109262934167493,15.93317192853407,16.616650157080894,18.26894368189952,43.8397335806196,0.8289612825362164,2.0,False,0.0,0.0,4,76,76,76,7924,2188,0.0007851843335072,16.97995355340402,21.053650254102457,1.3934266910196238,150.0
N,frozen,20,8000,16,0,c_proj1,4,16,20,15.993344327981156,8.541260551732938,9.00741994103968,9.817753082860811,7.67764779258574,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,4,76,76,76,7924,1392,0.0007851843335072,16.97995355340402,10.615483646751402,1.2428474207589446,150.0
N,frozen,20,8000,16,0,fn_proj1,4,16,20,15.993344327981156,9.22838912727793,9.708937719973626,9.594528780138704,9.461185915256136,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,4,76,76,76,7924,1500,0.0007851843335072,16.97995355340402,11.04608445012286,1.1969677803758898,150.0
E,frozen,14,8000,16,0,c_norm,4,16,20,15.993344327981156,7.3771277321145075,7.787370199776227,8.424572777838247,4.846077068667453,4.418776333539989,0.6255647889756456,2.0,False,0.0,0.0,4,52,52,52,7948,1649,0.0007851843335072,16.97995355340402,9.641278835544467,1.3069149926161012,108.0
E,frozen,14,8000,16,0,g_fro,4,16,20,15.993344327981156,11.888490031308075,12.531907059551171,12.859494077587868,13.116398101654204,43.8397335806196,0.8289612825362164,2.0,False,0.0,0.0,4,52,52,52,7948,2188,0.0007851843335072,16.97995355340402,18.302581522544312,1.5395211228965886,108.0
E,frozen,14,8000,16,0,c_proj1,4,16,20,15.993344327981156,7.306799869505913,7.669224917576339,7.61105266573555,6.2570859085149095,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,4,52,52,52,7948,1392,0.0007851843335072,16.97995355340402,9.586643409972174,1.3120166942002784,108.0
E,frozen,14,8000,16,0,fn_proj1,4,16,20,15.993344327981156,7.870689655603011,8.311237378909922,8.074377120759099,7.67585339129595,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,4,52,52,52,7948,1500,0.0007851843335072,16.97995355340402,10.112385200653438,1.284815644262457,108.0
E,theiler76,14,8000,16,0,c_norm,4,16,20,15.993344327981156,7.374037550911472,7.783509785140048,8.420690884760667,4.846077068667453,4.418776333539989,0.6255647889756456,2.0,False,0.0,0.0,4,76,76,52,7948,1649,0.0007851843335072,16.97995355340402,,,
E,theiler76,14,8000,16,0,g_fro,4,16,20,15.993344327981156,11.882246350822552,12.525464760684182,12.881586084954575,13.116398101654204,43.8397335806196,0.8289612825362164,2.0,False,0.0,0.0,4,76,76,52,7948,2188,0.0007851843335072,16.97995355340402,,,
E,theiler76,14,8000,16,0,c_proj1,4,16,20,15.993344327981156,7.302454947487146,7.664994500573822,7.61105266573555,6.2570859085149095,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,4,76,76,52,7948,1392,0.0007851843335072,16.97995355340402,,,
E,theiler76,14,8000,16,0,fn_proj1,4,16,20,15.993344327981156,7.864868578981433,8.30309220438532,8.069203590737947,7.67585339129595,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,4,76,76,52,7948,1500,0.0007851843335072,16.97995355340402,,,
E,fixedspan,14,8000,16,0,c_norm,6,16,20,15.993344327981156,7.309435158468116,7.689323821279545,7.986329149408854,5.60923259626024,4.418776333539989,0.6255647889756456,2.0,False,0.0,0.0,6,78,78,78,7922,1649,0.0007851843335072,16.97995355340402,,,
E,fixedspan,14,8000,16,0,g_fro,6,16,20,15.993344327981156,10.920681105973356,11.58344415923244,12.08806607716792,9.506053309509351,43.8397335806196,0.8289612825362164,2.0,False,0.0,0.0,6,78,78,78,7922,2188,0.0007851843335072,16.97995355340402,,,
E,fixedspan,14,8000,16,0,c_proj1,6,16,20,15.993344327981156,6.662357619115153,7.053542816832077,7.75530167992499,4.207323502435106,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,6,78,78,78,7922,1392,0.0007851843335072,16.97995355340402,,,
E,fixedspan,14,8000,16,0,fn_proj1,6,16,20,15.993344327981156,6.963810196299671,7.350162001597544,7.404177602023097,6.740671104930371,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,6,78,78,78,7922,1500,0.0007851843335072,16.97995355340402,,,
E,frozen,10,8000,16,0,c_norm,4,16,20,15.993344327981156,6.206301933192233,6.54995365003081,7.119440004311513,3.91749656255749,4.418776333539989,0.6255647889756456,2.0,False,0.0,0.0,4,36,36,36,7964,1649,0.0007851843335072,16.97995355340402,8.612488762255632,1.3877005751516458,76.0
E,frozen,10,8000,16,0,g_fro,4,16,20,15.993344327981156,9.15539865724389,9.66648400385598,9.415779249467146,9.562715746169884,43.8397335806196,0.8289612825362164,2.0,False,0.0,0.0,4,36,36,36,7964,2188,0.0007851843335072,16.97995355340402,15.109262934167493,1.650311854220877,76.0
E,frozen,10,8000,16,0,c_proj1,4,16,20,15.993344327981156,6.204923982059894,6.548995026114115,6.77019383149558,4.923922811092334,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,4,36,36,36,7964,1392,0.0007851843335072,16.97995355340402,8.541260551732938,1.3765294428147743,76.0
E,frozen,10,8000,16,0,fn_proj1,4,16,20,15.993344327981156,6.523051675047713,6.881844034883076,7.002480980284234,5.805460363154508,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,4,36,36,36,7964,1500,0.0007851843335072,16.97995355340402,9.22838912727793,1.4147349410980143,76.0
E,theiler76,10,8000,16,0,c_norm,4,16,20,15.993344327981156,6.205626239833198,6.5479375871789465,7.1261513387541,3.91749656255749,4.418776333539989,0.6255647889756456,2.0,False,0.0,0.0,4,76,76,36,7964,1649,0.0007851843335072,16.97995355340402,,,
E,theiler76,10,8000,16,0,g_fro,4,16,20,15.993344327981156,9.14965365456588,9.659100886382182,9.446203275175735,9.562715746169884,43.8397335806196,0.8289612825362164,2.0,False,0.0,0.0,4,76,76,36,7964,2188,0.0007851843335072,16.97995355340402,,,
E,theiler76,10,8000,16,0,c_proj1,4,16,20,15.993344327981156,6.1883106447598815,6.531498483590846,6.761845933857509,4.923922811092334,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,4,76,76,36,7964,1392,0.0007851843335072,16.97995355340402,,,
E,theiler76,10,8000,16,0,fn_proj1,4,16,20,15.993344327981156,6.522829579238124,6.880536675209511,6.986100972809313,5.805460363154508,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,4,76,76,36,7964,1500,0.0007851843335072,16.97995355340402,,,
E,fixedspan,10,8000,16,0,c_norm,8,16,20,15.993344327981156,7.975330950077126,8.433002699404998,8.560555528639075,6.0080966774624445,4.418776333539989,0.6255647889756456,2.0,False,0.0,0.0,8,72,72,72,7928,1649,0.0007851843335072,16.97995355340402,,,
E,fixedspan,10,8000,16,0,g_fro,8,16,20,15.993344327981156,9.2530652770733,9.781965114743736,9.57478385769956,9.7478947010511,43.8397335806196,0.8289612825362164,2.0,False,0.0,0.0,8,72,72,72,7928,2188,0.0007851843335072,16.97995355340402,,,
E,fixedspan,10,8000,16,0,c_proj1,8,16,20,15.993344327981156,7.926648726282636,8.355883761816873,8.673320984493774,6.7710430584147385,7.159282327570048,0.5337216028024554,3.0,False,0.0,0.0,8,72,72,72,7928,1392,0.0007851843335072,16.97995355340402,,,
E,fixedspan,10,8000,16,0,fn_proj1,8,16,20,15.993344327981156,8.26891864826897,8.702295042035141,9.024486865578064,7.748910139520832,8.333912546910122,0.5763815044105738,3.0,False,0.0,0.0,8,72,72,72,7928,1500,0.0007851843335072,16.97995355340402,,,
E,frozen,56,8000,16,1,c_norm,4,16,20,15.995641285593308,13.656634923729666,14.303509393601804,17.146125068995342,9.838893033154848,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,4,150,220,220,7780,1446,0.0007851843335072,24.656590260260465,,,
E,frozen,56,8000,16,1,g_fro,4,16,20,15.995641285593308,23.378342473559336,24.65700906063305,27.14966771530913,39.66819627757672,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,4,150,220,220,7780,2134,0.0007851843335072,24.656590260260465,,,
E,frozen,56,8000,16,1,c_proj1,4,16,20,15.995641285593308,10.429844104369554,10.706096316610422,15.998924274205578,12.02854208312803,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,4,150,220,220,7780,1527,0.0007851843335072,24.656590260260465,,,
E,frozen,56,8000,16,1,fn_proj1,4,16,20,15.995641285593308,12.39623994941647,12.820169533832702,7.133703134717719,9.041973250439964,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,4,150,220,220,7780,1691,0.0007851843335072,24.656590260260465,,,
E,theiler76,56,8000,16,1,c_norm,4,16,20,15.995641285593308,13.658705446908256,14.30586416697524,17.146125068995342,9.838893033154848,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,4,76,76,220,7780,1446,0.0007851843335072,24.656590260260465,,,
E,theiler76,56,8000,16,1,g_fro,4,16,20,15.995641285593308,23.449138253958623,24.731886371784167,27.1489220056165,39.66819627757672,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,4,76,76,220,7780,2134,0.0007851843335072,24.656590260260465,,,
E,theiler76,56,8000,16,1,c_proj1,4,16,20,15.995641285593308,9.983287591579147,10.335175493514374,17.71003914415199,12.02854208312803,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,4,76,76,220,7780,1527,0.0007851843335072,24.656590260260465,,,
E,theiler76,56,8000,16,1,fn_proj1,4,16,20,15.995641285593308,12.39623994941647,12.820169533832702,7.133703134717719,9.041973250439964,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,4,76,76,220,7780,1691,0.0007851843335072,24.656590260260465,,,
E,fixedspan,56,8000,16,1,c_norm,1,16,20,15.995641285593308,8.638112812308481,9.113859252702955,9.11326017592888,5.74236106669093,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,1,55,55,55,7945,1446,0.0007851843335072,24.656590260260465,,,
E,fixedspan,56,8000,16,1,g_fro,1,16,20,15.995641285593308,16.56725682496218,17.556520200754758,18.67611283363568,20.37515465479141,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,1,55,55,55,7945,2134,0.0007851843335072,24.656590260260465,,,
E,fixedspan,56,8000,16,1,c_proj1,1,16,20,15.995641285593308,7.964284382860972,8.36809012903218,9.316750058367845,7.295094906615076,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,1,55,55,55,7945,1527,0.0007851843335072,24.656590260260465,,,
E,fixedspan,56,8000,16,1,fn_proj1,1,16,20,15.995641285593308,8.046685433219157,8.48296064864049,8.412016691249638,6.576485108083589,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,1,55,55,55,7945,1691,0.0007851843335072,24.656590260260465,,,
E,frozen,40,8000,16,1,c_norm,4,16,20,15.995641285593308,12.485182731589386,13.10493381807819,15.65568401314232,8.867134752892886,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,4,150,156,156,7844,1446,0.0007851843335072,24.656590260260465,,,
E,frozen,40,8000,16,1,g_fro,4,16,20,15.995641285593308,21.125595907282765,22.301459073504844,23.886570341619983,30.872775038680444,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,4,150,156,156,7844,2134,0.0007851843335072,24.656590260260465,,,
E,frozen,40,8000,16,1,c_proj1,4,16,20,15.995641285593308,10.454879197733767,10.90173412715693,14.976082331215949,11.302041409574295,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,4,150,156,156,7844,1527,0.0007851843335072,24.656590260260465,,,
E,frozen,40,8000,16,1,fn_proj1,4,16,20,15.995641285593308,11.232755959116249,11.644982600956569,8.582667465717519,8.734607240029733,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,4,150,156,156,7844,1691,0.0007851843335072,24.656590260260465,,,
E,theiler76,40,8000,16,1,c_norm,4,16,20,15.995641285593308,12.489757029099277,13.111262234912486,15.66497148589417,8.867134752892886,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,4,76,76,156,7844,1446,0.0007851843335072,24.656590260260465,,,
E,theiler76,40,8000,16,1,g_fro,4,16,20,15.995641285593308,21.18187442497177,22.35423759223324,24.031271383902823,30.872775038680444,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,4,76,76,156,7844,2134,0.0007851843335072,24.656590260260465,,,
E,theiler76,40,8000,16,1,c_proj1,4,16,20,15.995641285593308,10.02052665068114,10.536780607726843,16.936201076196852,11.302041409574295,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,4,76,76,156,7844,1527,0.0007851843335072,24.656590260260465,,,
E,theiler76,40,8000,16,1,fn_proj1,4,16,20,15.995641285593308,11.23507034125664,11.647455062466362,8.582667465717519,8.734607240029733,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,4,76,76,156,7844,1691,0.0007851843335072,24.656590260260465,,,
E,fixedspan,40,8000,16,1,c_norm,2,16,20,15.995641285593308,10.088667690757934,10.656024791505216,11.0180550037785,6.823498371538674,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,2,78,78,78,7922,1446,0.0007851843335072,24.656590260260465,,,
E,fixedspan,40,8000,16,1,g_fro,2,16,20,15.995641285593308,18.95225220203828,19.98325040721897,22.482166744746625,26.02957665024692,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,2,78,78,78,7922,2134,0.0007851843335072,24.656590260260465,,,
E,fixedspan,40,8000,16,1,c_proj1,2,16,20,15.995641285593308,8.723598648786274,9.199368544869738,10.79608392147669,8.895221566198542,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,2,78,78,78,7922,1527,0.0007851843335072,24.656590260260465,,,
E,fixedspan,40,8000,16,1,fn_proj1,2,16,20,15.995641285593308,9.241037146542448,9.74933087269569,8.990135887101406,7.566578453146256,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,2,78,78,78,7922,1691,0.0007851843335072,24.656590260260465,,,
E,frozen,28,8000,16,1,c_norm,4,16,20,15.995641285593308,11.371189059030469,12.012023651672314,12.435505376051244,7.630340069516742,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,4,108,108,108,7892,1446,0.0007851843335072,24.656590260260465,,,
E,frozen,28,8000,16,1,g_fro,4,16,20,15.995641285593308,17.927454219263446,18.86232317400457,20.01661320113271,23.02350505332953,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,4,108,108,108,7892,2134,0.0007851843335072,24.656590260260465,,,
E,frozen,28,8000,16,1,c_proj1,4,16,20,15.995641285593308,9.361508630687826,9.934727851386574,13.228992364391198,10.138648535376582,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,4,108,108,108,7892,1527,0.0007851843335072,24.656590260260465,,,
E,frozen,28,8000,16,1,fn_proj1,4,16,20,15.995641285593308,10.358435237442576,10.84852444739838,9.862973303190444,7.005366632516074,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,4,108,108,108,7892,1691,0.0007851843335072,24.656590260260465,,,
E,theiler76,28,8000,16,1,c_norm,4,16,20,15.995641285593308,11.384200695876142,12.027358390977898,12.467379407458596,7.630340069516742,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,4,76,76,108,7892,1446,0.0007851843335072,24.656590260260465,,,
E,theiler76,28,8000,16,1,g_fro,4,16,20,15.995641285593308,17.94888543279557,18.88819872444336,20.10678838899556,23.02350505332953,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,4,76,76,108,7892,2134,0.0007851843335072,24.656590260260465,,,
E,theiler76,28,8000,16,1,c_proj1,4,16,20,15.995641285593308,9.363055682798624,9.935924428746612,13.229289763245738,10.138648535376582,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,4,76,76,108,7892,1527,0.0007851843335072,24.656590260260465,,,
E,theiler76,28,8000,16,1,fn_proj1,4,16,20,15.995641285593308,10.360884565089185,10.850910141345,9.862973303190444,7.005366632516074,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,4,76,76,108,7892,1691,0.0007851843335072,24.656590260260465,,,
E,fixedspan,28,8000,16,1,c_norm,3,16,20,15.995641285593308,10.298986895374265,10.89527378961079,11.104357864433675,6.939422240090757,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,3,81,81,81,7919,1446,0.0007851843335072,24.656590260260465,,,
E,fixedspan,28,8000,16,1,g_fro,3,16,20,15.995641285593308,16.423553344926077,17.33292256434867,18.633221100912387,18.38525332755895,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,3,81,81,81,7919,2134,0.0007851843335072,24.656590260260465,,,
E,fixedspan,28,8000,16,1,c_proj1,3,16,20,15.995641285593308,8.781616185702989,9.266009739508291,11.11547772888026,9.115248064278466,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,3,81,81,81,7919,1527,0.0007851843335072,24.656590260260465,,,
E,fixedspan,28,8000,16,1,fn_proj1,3,16,20,15.995641285593308,9.406646541223564,9.91028982822306,9.128944647362513,7.633731247110146,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,3,81,81,81,7919,1691,0.0007851843335072,24.656590260260465,,,
E,frozen,20,8000,16,1,c_norm,4,16,20,15.995641285593308,9.695663742760509,10.249743250409866,10.520994627391616,6.633008488240509,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,4,76,76,76,7924,1446,0.0007851843335072,24.656590260260465,,,
E,frozen,20,8000,16,1,g_fro,4,16,20,15.995641285593308,14.845104779961964,15.628005248516812,16.463552674748513,17.32667745676866,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,4,76,76,76,7924,2134,0.0007851843335072,24.656590260260465,,,
E,frozen,20,8000,16,1,c_proj1,4,16,20,15.995641285593308,8.645049113629721,9.122127433368336,10.538628029318655,8.691096537027814,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,4,76,76,76,7924,1527,0.0007851843335072,24.656590260260465,,,
E,frozen,20,8000,16,1,fn_proj1,4,16,20,15.995641285593308,9.248339566809578,9.738359272303745,9.634620360698118,5.7169781255888,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,4,76,76,76,7924,1691,0.0007851843335072,24.656590260260465,,,
E,theiler76,20,8000,16,1,c_norm,4,16,20,15.995641285593308,9.695663742760509,10.249743250409866,10.520994627391616,6.633008488240509,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,4,76,76,76,7924,1446,0.0007851843335072,24.656590260260465,,,
E,theiler76,20,8000,16,1,g_fro,4,16,20,15.995641285593308,14.845104779961964,15.628005248516812,16.463552674748513,17.32667745676866,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,4,76,76,76,7924,2134,0.0007851843335072,24.656590260260465,,,
E,theiler76,20,8000,16,1,c_proj1,4,16,20,15.995641285593308,8.645049113629721,9.122127433368336,10.538628029318655,8.691096537027814,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,4,76,76,76,7924,1527,0.0007851843335072,24.656590260260465,,,
E,theiler76,20,8000,16,1,fn_proj1,4,16,20,15.995641285593308,9.248339566809578,9.738359272303745,9.634620360698118,5.7169781255888,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,4,76,76,76,7924,1691,0.0007851843335072,24.656590260260465,,,
E,fixedspan,20,8000,16,1,c_norm,4,16,20,15.995641285593308,9.695663742760509,10.249743250409866,10.520994627391616,6.633008488240509,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,4,76,76,76,7924,1446,0.0007851843335072,24.656590260260465,,,
E,fixedspan,20,8000,16,1,g_fro,4,16,20,15.995641285593308,14.845104779961964,15.628005248516812,16.463552674748513,17.32667745676866,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,4,76,76,76,7924,2134,0.0007851843335072,24.656590260260465,,,
E,fixedspan,20,8000,16,1,c_proj1,4,16,20,15.995641285593308,8.645049113629721,9.122127433368336,10.538628029318655,8.691096537027814,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,4,76,76,76,7924,1527,0.0007851843335072,24.656590260260465,,,
E,fixedspan,20,8000,16,1,fn_proj1,4,16,20,15.995641285593308,9.248339566809578,9.738359272303745,9.634620360698118,5.7169781255888,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,4,76,76,76,7924,1691,0.0007851843335072,24.656590260260465,,,
N,frozen,20,8000,16,1,c_norm,4,16,20,15.995641285593308,9.695663742760509,10.249743250409866,10.520994627391616,6.633008488240509,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,4,76,76,76,7924,1446,0.0007851843335072,24.656590260260465,,,
N,frozen,20,8000,16,1,g_fro,4,16,20,15.995641285593308,14.845104779961964,15.628005248516812,16.463552674748513,17.32667745676866,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,4,76,76,76,7924,2134,0.0007851843335072,24.656590260260465,,,
N,frozen,20,8000,16,1,c_proj1,4,16,20,15.995641285593308,8.645049113629721,9.122127433368336,10.538628029318655,8.691096537027814,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,4,76,76,76,7924,1527,0.0007851843335072,24.656590260260465,,,
N,frozen,20,8000,16,1,fn_proj1,4,16,20,15.995641285593308,9.248339566809578,9.738359272303745,9.634620360698118,5.7169781255888,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,4,76,76,76,7924,1691,0.0007851843335072,24.656590260260465,,,
E,frozen,14,8000,16,1,c_norm,4,16,20,15.995641285593308,8.026886197386087,8.464984814551293,8.501234871798887,5.50922607905932,7.085061342728747,0.5607432623359647,3.0,False,0.0,0.0,4,52,52,52,7948,1446,0.0007851843335072,24.656590260260465,,,
E,frozen,14,8000,16,1,g_fro,4,16,20,15.995641285593308,11.769785257850408,12.420188249953505,12.60653058899521,12.58223710434168,37.520006985368205,0.8331277248126544,2.0,False,0.0,0.0,4,52,52,52,7948,2134,0.0007851843335072,24.656590260260465,,,
E,frozen,14,8000,16,1,c_proj1,4,16,20,15.995641285593308,7.734113176329127,8.149215602713026,8.955222007834683,7.112841593280674,6.937657067800856,0.5865215988333297,3.0,False,0.0,0.0,4,52,52,52,7948,1527,0.0007851843335072,24.656590260260465,,,
E,frozen,14,8000,16,1,fn_proj1,4,16,20,15.995641285593308,7.828074240287622,8.259727896585748,8.413830492383601,4.67168073344427,5.19942760178744,0.6313464506076366,2.0,False,0.0,0.0,4,52,52,52,7948,1691,0.0007851843335072,24.656590260260465,,,
