max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
4,2,5,embedding,False,1.0047374839153782,0.3425414364640884,1835.0,1.899401624831082,0.7572254335260116,-265.0,1.3199598391544194,0.45930232558139533,-245.0,1.8847229556359644,0.9595375722543352,-885.0,1.1572658338290125,0.5175097276264592,1762.5,1.5962563842726771,0.6984126984126984,-937.5,1.3199598391544194,1.1572658338290125,True
4,2,5,embedding,True,1.204923035565784,0.7734806629834254,935.0,0.9771816661853168,0.10404624277456648,-965.0,1.3756727658225798,0.5465116279069767,-945.0,2.571635771050612,0.930635838150289,215.0,1.534599590743798,0.22568093385214008,1312.5,2.03837913476944,0.6190476190476191,112.5,0.9771816661853168,1.534599590743798,False
4,2,20,autocorr,False,0.9995920802151366,0.34806629834254144,-865.0,2.7049318852009674,1.0,-65.0,1.8630156111535705,0.936046511627907,255.0,2.237502915760881,0.930635838150289,315.0,1.0229704857228172,0.07782101167315175,1612.5,2.1137866502363054,0.9603174603174603,1312.5,1.8630156111535705,1.0229704857228172,True
4,2,20,autocorr,True,1.0367750924592274,0.5082872928176796,135.0,0.940598709347776,0.12138728323699421,-965.0,1.1668619569463232,0.436046511627907,-945.0,1.3417961530328555,0.9942196531791907,-285.0,1.4323409164630427,0.29571984435797666,212.5,1.8206267167843335,0.8095238095238095,-387.5,0.940598709347776,1.4323409164630427,False
4,2,20,embedding,False,0.9993990075616247,0.430939226519337,-965.0,3.9387004439586764,1.0,-165.0,3.027007336616782,0.9593023255813954,-345.0,2.403235592118487,1.0,215.0,1.0834718095486315,0.10894941634241245,1562.5,2.5368601827894963,0.8412698412698413,-887.5,2.403235592118487,1.0834718095486315,True
4,2,20,embedding,True,1.0614439722699553,0.6795580110497238,-65.0,0.940598709347776,0.16184971098265896,-965.0,1.1668619569463232,0.4186046511627907,-945.0,1.348361976835085,1.0,215.0,1.4323409164630427,0.2918287937743191,212.5,1.8206267167843335,0.8095238095238095,-387.5,0.940598709347776,1.4323409164630427,False
4,4,5,autocorr,False,1.00652926812957,0.4972375690607735,1935.0,2.9392158806507926,0.8034682080924855,-165.0,2.580964075818077,0.9593023255813954,-345.0,1.6684414786939796,0.7398843930635838,-285.0,1.0794153217391311,0.19844357976653695,1562.5,1.8288317210972025,0.8293650793650794,-887.5,1.6684414786939796,1.0794153217391311,True
4,4,5,autocorr,True,1.0628662617823323,0.5966850828729282,-65.0,1.1046898188566583,0.1676300578034682,-965.0,1.7921517751257217,0.5697674418604651,-945.0,3.411947962942993,0.930635838150289,-585.0,1.745015575412489,0.23346303501945526,1312.5,2.2176569386665466,0.5436507936507936,112.5,1.1046898188566583,1.745015575412489,False
4,4,5,embedding,False,1.0067697354032168,0.46408839779005523,1935.0,3.555650036618823,0.9190751445086706,-165.0,2.7635806086667536,0.9534883720930233,-345.0,1.9743490944257638,0.9190751445086706,215.0,1.102253087825545,0.058365758754863814,1562.5,2.2542205197836203,0.8849206349206349,-887.5,1.9743490944257638,1.102253087825545,True
4,4,5,embedding,True,1.0628662617823323,0.5966850828729282,-65.0,1.1046898188566583,0.1676300578034682,-965.0,1.7921517751257217,0.5697674418604651,-945.0,3.411947962942993,0.930635838150289,-585.0,1.745015575412489,0.23346303501945526,1312.5,2.2176569386665466,0.5436507936507936,112.5,1.1046898188566583,1.745015575412489,False
