max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
6,4,5,embedding,True,,,,,,,,,,,,,,,,,,,,,False
6,4,20,autocorr,False,,,,,,,,,,,,,,,,,,,,,False
6,4,20,autocorr,True,,,,,,,,,,,,,,,,,,,,,False
6,4,20,embedding,False,,,,,,,,,,,,,,,,,,,,,False
6,4,20,embedding,True,,,,,,,,,,,,,,,,,,,,,False
10,1,5,autocorr,False,1.4305540704761197,0.7734806629834254,-965.0,1.222581015524096,0.3872832369942196,-765.0,1.4388652606297783,0.436046511627907,255.0,2.599658727122486,0.9421965317919075,-285.0,1.302105674301758,0.2840466926070039,512.5,2.482345767811306,0.9246031746031746,1212.5,1.222581015524096,1.4305540704761197,False
10,1,5,autocorr,True,1.3101162205899939,0.5027624309392266,1735.0,1.159880636462441,0.15606936416184972,-765.0,1.0423274659802904,0.05232558139534884,-545.0,1.6142696401785217,0.838150289017341,15.0,1.248312621623392,0.19066147859922178,512.5,1.5933006015536106,0.5515873015873016,562.5,1.0423274659802904,1.3101162205899939,False
10,1,5,embedding,False,1.4305540704761197,0.8066298342541437,-965.0,1.222581015524096,0.3872832369942196,-765.0,1.4388652606297783,0.436046511627907,255.0,2.4634487101098457,0.9826589595375722,-285.0,1.302105674301758,0.3657587548638132,512.5,2.482345767811306,0.9246031746031746,1212.5,1.222581015524096,1.4305540704761197,False
10,1,5,embedding,True,1.3101162205899939,0.5027624309392266,1735.0,1.159880636462441,0.15606936416184972,-765.0,1.0423274659802904,0.05232558139534884,-545.0,1.6142696401785217,0.838150289017341,15.0,1.248312621623392,0.19066147859922178,512.5,1.5933006015536106,0.5515873015873016,562.5,1.0423274659802904,1.3101162205899939,False
10,1,20,autocorr,False,1.032391897228822,0.23756906077348067,-365.0,1.3928401519481708,0.6184971098265896,135.0,1.8490202960229651,0.8604651162790697,455.0,2.112383038182447,0.9190751445086706,715.0,1.4158040484703622,0.4357976653696498,562.5,5.952931793462668,0.9523809523809523,1262.5,1.3928401519481708,1.4158040484703622,False
