cfg_id,seed,k,observer,MG,error,window,cycles,max_E,kn,tau,eta
1,0,11,loss,16.099389449061732,5.099389449061732,3000,600.0,31,30,2,0.08
1,0,12,latent_fro,10.476740033505141,-1.5232599664948587,3000,600.0,31,30,2,0.08
1,0,12,latent_projection,7.766287037658147,-4.233712962341853,3000,600.0,31,30,2,0.08
1,0,12,gradient_fro,13.785068341501121,1.7850683415011215,3000,600.0,31,30,2,0.08
1,0,12,gradient_projection,9.146598903516225,-2.8534010964837755,3000,600.0,31,30,2,0.08
1,0,12,output_fro,9.18377074545327,-2.8162292545467302,3000,600.0,31,30,2,0.08
1,0,12,output_projection,9.133311772158754,-2.866688227841246,3000,600.0,31,30,2,0.08
1,0,12,loss,14.60533316017408,2.60533316017408,3000,600.0,31,30,2,0.08
1,0,13,latent_fro,10.0687390948088,-2.9312609051912,3000,600.0,31,30,2,0.08
1,0,13,latent_projection,6.534585754074691,-6.465414245925309,3000,600.0,31,30,2,0.08
1,0,13,gradient_fro,13.09989389246808,0.09989389246807967,3000,600.0,31,30,2,0.08
1,0,13,gradient_projection,6.477237922460483,-6.522762077539517,3000,600.0,31,30,2,0.08
1,0,13,output_fro,10.14910269185636,-2.85089730814364,3000,600.0,31,30,2,0.08
1,0,13,output_projection,9.264672584727213,-3.7353274152727867,3000,600.0,31,30,2,0.08
1,0,13,loss,14.637021063865708,1.6370210638657081,3000,600.0,31,30,2,0.08
1,0,14,latent_fro,8.331872331948647,-5.668127668051353,3000,600.0,31,30,2,0.08
1,0,14,latent_projection,8.316710418162966,-5.683289581837034,3000,600.0,31,30,2,0.08
1,0,14,gradient_fro,15.10237546718621,1.10237546718621,3000,600.0,31,30,2,0.08
1,0,14,gradient_projection,9.143041835804965,-4.856958164195035,3000,600.0,31,30,2,0.08
1,0,14,output_fro,9.306082515662231,-4.693917484337769,3000,600.0,31,30,2,0.08
1,0,14,output_projection,7.338354506640027,-6.661645493359973,3000,600.0,31,30,2,0.08
1,0,14,loss,16.41878260133985,2.4187826013398492,3000,600.0,31,30,2,0.08
1,0,15,latent_fro,9.66771035586269,-5.33228964413731,3000,600.0,31,30,2,0.08
1,0,15,latent_projection,9.406027155517283,-5.5939728444827175,3000,600.0,31,30,2,0.08
1,0,15,gradient_fro,16.166207134014286,1.1662071340142859,3000,600.0,31,30,2,0.08
1,0,15,gradient_projection,8.399328683129312,-6.600671316870688,3000,600.0,31,30,2,0.08
1,0,15,output_fro,10.995754692017584,-4.004245307982416,3000,600.0,31,30,2,0.08
1,0,15,output_projection,9.65744266285741,-5.3425573371425905,3000,600.0,31,30,2,0.08
1,0,15,loss,16.989908111183496,1.989908111183496,3000,600.0,31,30,2,0.08
1,0,16,latent_fro,9.459884755070568,-6.5401152449294315,3000,600.0,31,30,2,0.08
1,0,16,latent_projection,10.292044268040222,-5.707955731959778,3000,600.0,31,30,2,0.08
1,0,16,gradient_fro,16.172128445206408,0.17212844520640758,3000,600.0,31,30,2,0.08
1,0,16,gradient_projection,9.839916032162348,-6.160083967837652,3000,600.0,31,30,2,0.08
1,0,16,output_fro,7.846784853646306,-8.153215146353695,3000,600.0,31,30,2,0.08
1,0,16,output_projection,8.074913612276008,-7.925086387723992,3000,600.0,31,30,2,0.08
1,0,16,loss,16.904369830227914,0.904369830227914,3000,600.0,31,30,2,0.08
1,0,17,latent_fro,10.151100724857455,-6.848899275142545,3000,600.0,31,30,2,0.08
1,0,17,latent_projection,8.980733520130089,-8.019266479869911,3000,600.0,31,30,2,0.08
1,0,17,gradient_fro,16.21741797139765,-0.7825820286023486,3000,600.0,31,30,2,0.08
1,0,17,gradient_projection,8.617131869109821,-8.382868130890179,3000,600.0,31,30,2,0.08
1,0,17,output_fro,9.859982062187491,-7.140017937812509,3000,600.0,31,30,2,0.08
1,0,17,output_projection,8.60006535760074,-8.39993464239926,3000,600.0,31,30,2,0.08
1,0,17,loss,17.146836276484333,0.14683627648433273,3000,600.0,31,30,2,0.08
1,0,18,latent_fro,10.955876320013163,-7.044123679986837,3000,600.0,31,30,2,0.08
1,0,18,latent_projection,10.33076108281073,-7.66923891718927,3000,600.0,31,30,2,0.08
1,0,18,gradient_fro,14.970084537119574,-3.0299154628804263,3000,600.0,31,30,2,0.08
1,0,18,gradient_projection,9.783943763214912,-8.216056236785088,3000,600.0,31,30,2,0.08
1,0,18,output_fro,10.15444226215584,-7.84555773784416,3000,600.0,31,30,2,0.08
1,0,18,output_projection,9.588086982697487,-8.411913017302513,3000,600.0,31,30,2,0.08
1,0,18,loss,16.382803999110266,-1.6171960008897344,3000,600.0,31,30,2,0.08
2,0,1,latent_fro,1.056822710566737,0.056822710566736934,4000,1000.0,41,40,2,0.08
2,0,1,latent_projection,1.0539815403512847,0.05398154035128466,4000,1000.0,41,40,2,0.08
2,0,1,gradient_fro,1.167393962735858,0.16739396273585805,4000,1000.0,41,40,2,0.08
2,0,1,gradient_projection,1.0539613054527617,0.053961305452761676,4000,1000.0,41,40,2,0.08
2,0,1,output_fro,1.0538954814129435,0.053895481412943536,4000,1000.0,41,40,2,0.08
2,0,1,output_projection,1.0539811237641363,0.05398112376413633,4000,1000.0,41,40,2,0.08
2,0,1,loss,1.0538319914621965,0.05383199146219653,4000,1000.0,41,40,2,0.08
1,0,19,latent_fro,11.195404957764824,-7.804595042235176,3000,600.0,31,30,2,0.08
1,0,19,latent_projection,10.501552819036615,-8.498447180963385,3000,600.0,31,30,2,0.08
1,0,19,gradient_fro,17.221485022387533,-1.778514977612467,3000,600.0,31,30,2,0.08
1,0,19,gradient_projection,8.011033486023637,-10.988966513976363,3000,600.0,31,30,2,0.08
1,0,19,output_fro,11.10450945516847,-7.89549054483153,3000,600.0,31,30,2,0.08
