cfg_id,seed,k,observer,MG,error,roughness,theiler,functional_rank,functional_ratio,trajectory_rank,trajectory_pr,trajectory_ratio,update_rank,update_pr,update_ratio,mean_accuracy,min_accuracy,resonance_margin,window,cycles,max_E,kn,tau,eta
0,0,6,gradient_projection,4.40018555670921,-1.5998144432907901,0.9495932398707109,20,6,0.9954461073843733,6,5.837683431734162,0.7580630508003225,6,5.932569797551373,0.8698750413394682,0.99,0.99,8.493901414352578e-05,3000,450.0,21,20,1,0.18
0,0,6,output_fro,3.995197499023723,-2.004802500976277,0.8952248331658842,20,6,0.9954461073843733,6,5.837683431734162,0.7580630508003225,6,5.932569797551373,0.8698750413394682,0.99,0.99,8.493901414352578e-05,3000,450.0,21,20,1,0.18
0,0,6,output_projection,4.212114045748679,-1.7878859542513208,0.8632381932950836,20,6,0.9954461073843733,6,5.837683431734162,0.7580630508003225,6,5.932569797551373,0.8698750413394682,0.99,0.99,8.493901414352578e-05,3000,450.0,21,20,1,0.18
0,0,6,loss,6.5463124920404026,0.5463124920404026,1.6225848940172225,20,6,0.9954461073843733,6,5.837683431734162,0.7580630508003225,6,5.932569797551373,0.8698750413394682,0.99,0.99,8.493901414352578e-05,3000,450.0,21,20,1,0.18
0,0,7,parameter_fro,4.577857868013576,-2.4221421319864236,0.8484035836810907,20,7,0.9973000927035961,7,6.609548198491451,0.6959319031980119,7,6.984603285276777,0.9280328276937103,0.99,0.99,5.98077562541377e-06,3000,450.0,21,20,1,0.18
0,0,7,parameter_projection,4.4620640999135786,-2.5379359000864214,0.8111908873533904,20,7,0.9973000927035961,7,6.609548198491451,0.6959319031980119,7,6.984603285276777,0.9280328276937103,0.99,0.99,5.98077562541377e-06,3000,450.0,21,20,1,0.18
0,0,7,latent_fro,8.09362516244353,1.09362516244353,1.0642225028017214,20,7,0.9973000927035961,7,6.609548198491451,0.6959319031980119,7,6.984603285276777,0.9280328276937103,0.99,0.99,5.98077562541377e-06,3000,450.0,21,20,1,0.18
0,0,7,latent_projection,4.630693241640397,-2.3693067583596026,0.7923776173085798,20,7,0.9973000927035961,7,6.609548198491451,0.6959319031980119,7,6.984603285276777,0.9280328276937103,0.99,0.99,5.98077562541377e-06,3000,450.0,21,20,1,0.18
0,0,7,gradient_fro,8.767843074860489,1.7678430748604885,1.4286616918958204,20,7,0.9973000927035961,7,6.609548198491451,0.6959319031980119,7,6.984603285276777,0.9280328276937103,0.99,0.99,5.98077562541377e-06,3000,450.0,21,20,1,0.18
0,0,7,gradient_projection,4.9125295760567305,-2.0874704239432695,0.9207380757684952,20,7,0.9973000927035961,7,6.609548198491451,0.6959319031980119,7,6.984603285276777,0.9280328276937103,0.99,0.99,5.98077562541377e-06,3000,450.0,21,20,1,0.18
0,0,7,output_fro,4.657130133824659,-2.3428698661753407,0.884188677836223,20,7,0.9973000927035961,7,6.609548198491451,0.6959319031980119,7,6.984603285276777,0.9280328276937103,0.99,0.99,5.98077562541377e-06,3000,450.0,21,20,1,0.18
0,0,7,output_projection,4.679076099951278,-2.3209239000487223,0.8259112403170832,20,7,0.9973000927035961,7,6.609548198491451,0.6959319031980119,7,6.984603285276777,0.9280328276937103,0.99,0.99,5.98077562541377e-06,3000,450.0,21,20,1,0.18
0,0,7,loss,7.423819529604834,0.4238195296048337,1.576577823463746,20,7,0.9973000927035961,7,6.609548198491451,0.6959319031980119,7,6.984603285276777,0.9280328276937103,0.99,0.99,5.98077562541377e-06,3000,450.0,21,20,1,0.18
0,0,8,parameter_fro,4.902431985218925,-3.097568014781075,0.8412361367813121,20,8,0.9885547682474757,8,7.396827236665592,0.6839958506586608,8,7.882493473039763,0.8226533407745226,0.99,0.99,1.4737140961229578e-05,3000,450.0,21,20,1,0.18
0,0,8,parameter_projection,4.745978721514565,-3.2540212784854354,0.8038223684611167,20,8,0.9885547682474757,8,7.396827236665592,0.6839958506586608,8,7.882493473039763,0.8226533407745226,0.99,0.99,1.4737140961229578e-05,3000,450.0,21,20,1,0.18
0,0,8,latent_fro,6.859466275004488,-1.140533724995512,1.0372767923629784,20,8,0.9885547682474757,8,7.396827236665592,0.6839958506586608,8,7.882493473039763,0.8226533407745226,0.99,0.99,1.4737140961229578e-05,3000,450.0,21,20,1,0.18
0,0,8,latent_projection,4.9551190053342795,-3.0448809946657205,0.8238329127268098,20,8,0.9885547682474757,8,7.396827236665592,0.6839958506586608,8,7.882493473039763,0.8226533407745226,0.99,0.99,1.4737140961229578e-05,3000,450.0,21,20,1,0.18
0,0,8,gradient_fro,8.527391848349222,0.5273918483492217,1.389378034802855,20,8,0.9885547682474757,8,7.396827236665592,0.6839958506586608,8,7.882493473039763,0.8226533407745226,0.99,0.99,1.4737140961229578e-05,3000,450.0,21,20,1,0.18
0,0,8,gradient_projection,4.578790622695681,-3.4212093773043186,0.8225107999027675,20,8,0.9885547682474757,8,7.396827236665592,0.6839958506586608,8,7.882493473039763,0.8226533407745226,0.99,0.99,1.4737140961229578e-05,3000,450.0,21,20,1,0.18
0,0,8,output_fro,4.764091207688302,-3.2359087923116983,0.8835655395246098,20,8,0.9885547682474757,8,7.396827236665592,0.6839958506586608,8,7.882493473039763,0.8226533407745226,0.99,0.99,1.4737140961229578e-05,3000,450.0,21,20,1,0.18
0,0,8,output_projection,4.5527293097792505,-3.4472706902207495,0.824596224194912,20,8,0.9885547682474757,8,7.396827236665592,0.6839958506586608,8,7.882493473039763,0.8226533407745226,0.99,0.99,1.4737140961229578e-05,3000,450.0,21,20,1,0.18
0,0,8,loss,6.821433380712416,-1.1785666192875839,1.5633081779836095,20,8,0.9885547682474757,8,7.396827236665592,0.6839958506586608,8,7.882493473039763,0.8226533407745226,0.99,0.99,1.4737140961229578e-05,3000,450.0,21,20,1,0.18
1,0,1,parameter_fro,1.0704425782524503,0.07044257825245026,1.122726595308889,24,1,1.0,1,1.0,1.0,1,1.0,1.0,0.9900000000000001,0.99,0.18970562748477143,4000,800.0,25,30,1,0.15
1,0,1,parameter_projection,1.0704445308488821,0.07044453084888214,1.1227042027079175,24,1,1.0,1,1.0,1.0,1,1.0,1.0,0.9900000000000001,0.99,0.18970562748477143,4000,800.0,25,30,1,0.15
1,0,1,latent_fro,1.0704406207329475,0.07044062073294755,1.122704202499774,24,1,1.0,1,1.0,1.0,1,1.0,1.0,0.9900000000000001,0.99,0.18970562748477143,4000,800.0,25,30,1,0.15
1,0,1,latent_projection,1.0704466998837296,0.07044669988372965,1.122704202624875,24,1,1.0,1,1.0,1.0,1,1.0,1.0,0.9900000000000001,0.99,0.18970562748477143,4000,800.0,25,30,1,0.15
1,0,1,gradient_fro,1.2149580445127666,0.21495804451276657,1.8361133116035795,24,1,1.0,1,1.0,1.0,1,1.0,1.0,0.9900000000000001,0.99,0.18970562748477143,4000,800.0,25,30,1,0.15
1,0,1,gradient_projection,1.070442701490098,0.0704427014900979,1.1224128284359638,24,1,1.0,1,1.0,1.0,1,1.0,1.0,0.9900000000000001,0.99,0.18970562748477143,4000,800.0,25,30,1,0.15
1,0,1,output_fro,1.0704453252205128,0.07044532522051283,1.1227042373034863,24,1,1.0,1,1.0,1.0,1,1.0,1.0,0.9900000000000001,0.99,0.18970562748477143,4000,800.0,25,30,1,0.15
1,0,1,output_projection,1.0704426905101858,0.07044269051018581,1.1227041399786413,24,1,1.0,1,1.0,1.0,1,1.0,1.0,0.9900000000000001,0.99,0.18970562748477143,4000,800.0,25,30,1,0.15
1,0,1,loss,1.0986090301561038,0.09860903015610378,1.8581202545680995,24,1,1.0,1,1.0,1.0,1,1.0,1.0,0.9900000000000001,0.99,0.18970562748477143,4000,800.0,25,30,1,0.15
1,0,2,parameter_fro,1.9383442191731075,-0.06165578082689249,1.1815987058917272,24,2,0.9993766977019333,2,1.9981693917199208,0.9701766628593145,2,1.9342498715430563,0.8298556608823491,0.9900000000000001,0.99,0.024809076270844832,4000,800.0,25,30,1,0.15
1,0,2,parameter_projection,1.370668887317343,-0.6293311126826571,1.3118399912476413,24,2,0.9993766977019333,2,1.9981693917199208,0.9701766628593145,2,1.9342498715430563,0.8298556608823491,0.9900000000000001,0.99,0.024809076270844832,4000,800.0,25,30,1,0.15
1,0,2,latent_fro,1.8749115750761136,-0.1250884249238864,1.279453568797012,24,2,0.9993766977019333,2,1.9981693917199208,0.9701766628593145,2,1.9342498715430563,0.8298556608823491,0.9900000000000001,0.99,0.024809076270844832,4000,800.0,25,30,1,0.15
1,0,2,latent_projection,2.3475286077316606,0.3475286077316606,1.1254525834740665,24,2,0.9993766977019333,2,1.9981693917199208,0.9701766628593145,2,1.9342498715430563,0.8298556608823491,0.9900000000000001,0.99,0.024809076270844832,4000,800.0,25,30,1,0.15
1,0,2,gradient_fro,2.257600387973072,0.25760038797307194,1.8736742484749798,24,2,0.9993766977019333,2,1.9981693917199208,0.9701766628593145,2,1.9342498715430563,0.8298556608823491,0.9900000000000001,0.99,0.024809076270844832,4000,800.0,25,30,1,0.15
1,0,2,gradient_projection,1.984352527066064,-0.01564747293393598,1.1619470807083208,24,2,0.9993766977019333,2,1.9981693917199208,0.9701766628593145,2,1.9342498715430563,0.8298556608823491,0.9900000000000001,0.99,0.024809076270844832,4000,800.0,25,30,1,0.15
1,0,2,output_fro,2.1407527059900984,0.14075270599009837,1.1327507743981005,24,2,0.9993766977019333,2,1.9981693917199208,0.9701766628593145,2,1.9342498715430563,0.8298556608823491,0.9900000000000001,0.99,0.024809076270844832,4000,800.0,25,30,1,0.15
1,0,2,output_projection,1.9571560592941826,-0.04284394070581743,1.1637854944644306,24,2,0.9993766977019333,2,1.9981693917199208,0.9701766628593145,2,1.9342498715430563,0.8298556608823491,0.9900000000000001,0.99,0.024809076270844832,4000,800.0,25,30,1,0.15
1,0,2,loss,2.1099720832567317,0.10997208325673169,1.9418779643286477,24,2,0.9993766977019333,2,1.9981693917199208,0.9701766628593145,2,1.9342498715430563,0.8298556608823491,0.9900000000000001,0.99,0.024809076270844832,4000,800.0,25,30,1,0.15
1,0,3,parameter_fro,3.472127584836987,0.4721275848369868,1.0339767222128555,24,3,0.9986029139530375,3,2.9302443222011707,0.825968131880922,3,2.9262754472219856,0.8240330207706554,0.9900000000000001,0.99,0.0011828648600512581,4000,800.0,25,30,1,0.15
1,0,3,parameter_projection,3.0741651517933244,0.07416515179332439,1.2792275597371954,24,3,0.9986029139530375,3,2.9302443222011707,0.825968131880922,3,2.9262754472219856,0.8240330207706554,0.9900000000000001,0.99,0.0011828648600512581,4000,800.0,25,30,1,0.15
1,0,3,latent_fro,4.029837990373653,1.029837990373653,1.327238948438734,24,3,0.9986029139530375,3,2.9302443222011707,0.825968131880922,3,2.9262754472219856,0.8240330207706554,0.9900000000000001,0.99,0.0011828648600512581,4000,800.0,25,30,1,0.15
1,0,3,latent_projection,3.5239296890030607,0.5239296890030607,1.1599134710374144,24,3,0.9986029139530375,3,2.9302443222011707,0.825968131880922,3,2.9262754472219856,0.8240330207706554,0.9900000000000001,0.99,0.0011828648600512581,4000,800.0,25,30,1,0.15
1,0,3,gradient_fro,3.8700726543451416,0.8700726543451416,1.8000848669584606,24,3,0.9986029139530375,3,2.9302443222011707,0.825968131880922,3,2.9262754472219856,0.8240330207706554,0.9900000000000001,0.99,0.0011828648600512581,4000,800.0,25,30,1,0.15
1,0,3,gradient_projection,3.639163820308406,0.639163820308406,1.095786755755161,24,3,0.9986029139530375,3,2.9302443222011707,0.825968131880922,3,2.9262754472219856,0.8240330207706554,0.9900000000000001,0.99,0.0011828648600512581,4000,800.0,25,30,1,0.15
1,0,3,output_fro,3.723868366138066,0.723868366138066,1.1123468901671685,24,3,0.9986029139530375,3,2.9302443222011707,0.825968131880922,3,2.9262754472219856,0.8240330207706554,0.9900000000000001,0.99,0.0011828648600512581,4000,800.0,25,30,1,0.15
1,0,3,output_projection,3.4996829040135164,0.49968290401351645,1.1248870253525092,24,3,0.9986029139530375,3,2.9302443222011707,0.825968131880922,3,2.9262754472219856,0.8240330207706554,0.9900000000000001,0.99,0.0011828648600512581,4000,800.0,25,30,1,0.15
1,0,3,loss,3.3305368693569086,0.3305368693569086,1.883199338053528,24,3,0.9986029139530375,3,2.9302443222011707,0.825968131880922,3,2.9262754472219856,0.8240330207706554,0.9900000000000001,0.99,0.0011828648600512581,4000,800.0,25,30,1,0.15
1,0,4,parameter_fro,3.4402374528246993,-0.5597625471753007,1.0810918350193106,24,4,0.9986954382262798,4,3.7710548287265686,0.7190101895132621,4,3.956609483672822,0.8759644378641231,0.9900000000000001,0.99,0.0005172738362833051,4000,800.0,25,30,1,0.15
1,0,4,parameter_projection,3.2997965646512544,-0.7002034353487456,1.1753719241788205,24,4,0.9986954382262798,4,3.7710548287265686,0.7190101895132621,4,3.956609483672822,0.8759644378641231,0.9900000000000001,0.99,0.0005172738362833051,4000,800.0,25,30,1,0.15
1,0,4,latent_fro,5.164674797367843,1.1646747973678426,1.1764774378019223,24,4,0.9986954382262798,4,3.7710548287265686,0.7190101895132621,4,3.956609483672822,0.8759644378641231,0.9900000000000001,0.99,0.0005172738362833051,4000,800.0,25,30,1,0.15
1,0,4,latent_projection,4.268971663055108,0.2689716630551082,1.088063188913929,24,4,0.9986954382262798,4,3.7710548287265686,0.7190101895132621,4,3.956609483672822,0.8759644378641231,0.9900000000000001,0.99,0.0005172738362833051,4000,800.0,25,30,1,0.15
1,0,4,gradient_fro,6.900104584116577,2.900104584116577,1.790734075615832,24,4,0.9986954382262798,4,3.7710548287265686,0.7190101895132621,4,3.956609483672822,0.8759644378641231,0.9900000000000001,0.99,0.0005172738362833051,4000,800.0,25,30,1,0.15
1,0,4,gradient_projection,3.4635985508237335,-0.5364014491762665,1.2096007041626282,24,4,0.9986954382262798,4,3.7710548287265686,0.7190101895132621,4,3.956609483672822,0.8759644378641231,0.9900000000000001,0.99,0.0005172738362833051,4000,800.0,25,30,1,0.15
1,0,4,output_fro,3.496655885858727,-0.5033441141412731,1.1885283111812388,24,4,0.9986954382262798,4,3.7710548287265686,0.7190101895132621,4,3.956609483672822,0.8759644378641231,0.9900000000000001,0.99,0.0005172738362833051,4000,800.0,25,30,1,0.15
1,0,4,output_projection,3.567634101385334,-0.4323658986146661,1.1391725175148795,24,4,0.9986954382262798,4,3.7710548287265686,0.7190101895132621,4,3.956609483672822,0.8759644378641231,0.9900000000000001,0.99,0.0005172738362833051,4000,800.0,25,30,1,0.15
1,0,4,loss,4.1899196773941645,0.1899196773941645,1.8862628243827897,24,4,0.9986954382262798,4,3.7710548287265686,0.7190101895132621,4,3.956609483672822,0.8759644378641231,0.9900000000000001,0.99,0.0005172738362833051,4000,800.0,25,30,1,0.15
1,0,5,parameter_fro,4.029285501668893,-0.9707144983311071,1.0773594973279896,24,5,0.9972772438509265,5,4.675628297011771,0.7071941311240605,5,4.951894121519775,0.8742663054305876,0.9900000000000001,0.99,0.0005172738362833051,4000,800.0,25,30,1,0.15
